# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787734167311000000,1787734227351000000,0
workspaceModel.sync.entities.ms,1787734167311000000,1787734227351000000,0
jps.module.iml.entities.serializer.save.entities.ms,1787734167311000000,1787734227351000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1787734167311000000,1787734227351000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1787734167311000000,1787734227351000000,26
jps.save.changed.project.entities.ms,1787734167311000000,1787734227351000000,3
jps.facet.change.listener.process.change.events.ms,1787734167311000000,1787734227351000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1787734167311000000,1787734227351000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1787734167311000000,1787734227351000000,2
jps.facet.change.listener.init.bridge.ms,1787734167311000000,1787734227351000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1787734167311000000,1787734227351000000,6
jps.global.get.library.ms,1787734167311000000,1787734227351000000,0
workspaceModel.moduleBridge.before.changed.ms,1787734167311000000,1787734227351000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787734167311000000,1787734227351000000,2
jps.app.storage.content.writer.save.component.ms,1787734167311000000,1787734227351000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1787734167311000000,1787734227351000000,0
jps.library.entities.serializer.load.entities.ms,1787734167311000000,1787734227351000000,213
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787734167311000000,1787734227351000000,2
workspaceModel.save.cache.to.file.ms,1787734167311000000,1787734227351000000,542
jps.storage.jps.conf.reader.load.component.ms,1787734167311000000,1787734227351000000,199
workspaceModel.mutableEntityStorage.replace.by.source.ms,1787734167311000000,1787734227351000000,53
jps.global.handle.changed.events.ms,1787734167311000000,1787734227351000000,0
jps.global.initialize.library.bridges.after.loading.ms,1787734167311000000,1787734227351000000,0
workspaceModel.initializing.ms,1787734167311000000,1787734227351000000,1
workspaceModel.loading.total.ms,1787734167311000000,1787734227351000000,498
workspaceModel.updates.precise.ms,1787734167311000000,1787734227351000000,72
workspaceModel.init.bridges.ms,1787734167311000000,1787734227351000000,1
workspaceModel.update.unloaded.entities.ms,1787734167311000000,1787734227351000000,0
workspaceModel.check.recursive.update.ms,1787734167311000000,1787734227351000000,2
workspaceModel.pre.handlers.ms,1787734167311000000,1787734227351000000,2
workspaceModel.to.snapshot.ms,1787734167311000000,1787734227351000000,7
workspaceModel.loading.from.cache.ms,1787734167311000000,1787734227351000000,466
workspaceModel.replace.project.model.ms,1787734167311000000,1787734227351000000,0
workspaceModel.updates.ms,1787734167311000000,1787734227351000000,144
workspaceModel.collect.changes.ms,1787734167311000000,1787734227351000000,0
workspaceModel.updates.count,1787734167311000000,1787734227351000000,5
NonBlockingReadAction.finalizedExecutionTimeUs,1787734167311000000,1787734227351000000,2950436
AWTEventQueue.dispatchTimeAvgNs,1787734167311000000,1787734227351000000,1.1967131003236245E7
FlushQueue.executionTime90PNs,1787734167311000000,1787734227351000000,10158079
FlushQueue.queueSize90P,1787734167311000000,1787734227351000000,96
FlushQueue.executionTimeMaxNs,1787734167311000000,1787734227351000000,1568669695
FlushQueue.waitingTime90PNs,1787734167311000000,1787734227351000000,2701131775
AWTEventQueue.dispatchTimeTotalNS,1787734167311000000,1787734227351000000,29596124468
FlushQueue.waitingTimeAvgNs,1787734167311000000,1787734227351000000,9.144643454684796E8
FlushQueue.waitingTimeMaxNs,1787734167311000000,1787734227351000000,4898947071
AWTEventQueue.dispatchTimeMaxNs,1787734167311000000,1787734227351000000,2399141887
FlushQueue.tasksExecuted,1787734167311000000,1787734227351000000,1618
FlushQueue.executionTimeAvgNs,1787734167311000000,1787734227351000000,7982505.028430161
NonBlockingReadAction.finalizedExecutionsCount,1787734167311000000,1787734227351000000,62
AWTEventQueue.dispatchTime90PNs,1787734167311000000,1787734227351000000,16515071
NonBlockingReadAction.failedExecutionsCount,1787734167311000000,1787734227351000000,2
FlushQueue.queueSizeMax,1787734167311000000,1787734227351000000,144
AWTEventQueue.eventsDispatched,1787734167311000000,1787734227351000000,2472
FlushQueue.queueSizeAvg,1787734167311000000,1787734227351000000,38.912855377008654
NonBlockingReadAction.failedExecutionTimeUs,1787734167311000000,1787734227351000000,109833
Indexes.entries.lookupDuration90PMs,1787734167311000000,1787734227351000000,10.0
IndexesFlusher.totalFlushes,1787734167311000000,1787734227351000000,245
VFSFlusher.totalFlushingTimeUs,1787734167311000000,1787734227351000000,67033
Indexes.allKeys.lookupDurationMaxMs,1787734167311000000,1787734227351000000,0.0
Indexes.allKeys.lookups,1787734167311000000,1787734227351000000,0.0
VFSFlusher.totalContentionQuotaSpent,1787734167311000000,1787734227351000000,0
Indexes.entries.lookups,1787734167311000000,1787734227351000000,51.0
Indexes.entries.lookupDurationMaxMs,1787734167311000000,1787734227351000000,30.0
Indexes.stubs.lookupDurationMaxMs,1787734167311000000,1787734227351000000,45.0
Indexes.stubs.lookups,1787734167311000000,1787734227351000000,44.0
IndexesFlusher.totalFlushesRetried,1787734167311000000,1787734227351000000,4
IndexesFlusher.totalContentionQuotaSpent,1787734167311000000,1787734227351000000,68
Indexes.allKeys.lookupDuration90PMs,1787734167311000000,1787734227351000000,0.0
VFSFlusher.totalFlushesRetried,1787734167311000000,1787734227351000000,0
Indexes.allKeys.lookupDurationAvgMs,1787734167311000000,1787734227351000000,0.0
Indexes.stubs.lookupDurationAvgMs,1787734167311000000,1787734227351000000,8.022727272727273
IndexesFlusher.totalFlushingTimeUs,1787734167311000000,1787734227351000000,2969004
Indexes.stubs.lookupDuration90PMs,1787734167311000000,1787734227351000000,16.0
Indexes.entries.lookupDurationAvgMs,1787734167311000000,1787734227351000000,2.803921568627451
VFSFlusher.totalFlushes,1787734167311000000,1787734227351000000,3
FileNameCache.fastMisses,1787734167311000000,1787734227351000000,19658
FileNameCache.totalMisses,1787734167311000000,1787734227351000000,7618
FileNameCache.queries,1787734167311000000,1787734227351000000,332990
JVM.usedNativeBytes,1787734227351000000,1787734287343000000,365132704
JVM.GC.collections,1787734227351000000,1787734287343000000,5
JVM.GC.collectionTimesMs,1787734227351000000,1787734287343000000,114
JVM.totalCpuTimeMs,1787734227351000000,1787734287343000000,36892
JVM.maxHeapBytes,1787734227351000000,1787734287343000000,2147483648
JVM.usedHeapBytes,1787734227351000000,1787734287343000000,245614960
OS.loadAverage,1787734227351000000,1787734287343000000,6.9375
JVM.threadCount,1787734227351000000,1787734287343000000,63
JVM.maxNativeBytes,1787734227351000000,1787734287343000000,-1
DirectByteBufferAllocator.hits,1787734227351000000,1787734287343000000,0
FilePageCache.maxRegisteredFiles,1787734227351000000,1787734287343000000,617
FilePageCache.pageFastCacheHits,1787734227351000000,1787734287343000000,100
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1787734227351000000,1787734287343000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787734227351000000,1787734287343000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1787734227351000000,1787734287343000000,0
StorageLockContext.competingThreads.max,1787734227351000000,1787734287343000000,0
FilePageCache.pageLoads,1787734227351000000,1787734287343000000,1
StorageLockContext.competingThreads.avg,1787734227351000000,1787734287343000000,0.0
StorageLockContext.competingThreads.90P,1787734227351000000,1787734287343000000,0
FilePageCache.capacityInBytes,1787734227351000000,1787734287343000000,524288000
StreamlinedBlobStorage.recordsRelocated,1787734227351000000,1787734287343000000,0
DirectByteBufferAllocator.disposed,1787734227351000000,1787734287343000000,0
FilePageCache.totalPageLoadsUs,1787734227351000000,1787734287343000000,1555
StreamlinedBlobStorage.recordsAllocated,1787734227351000000,1787734287343000000,0
DirectByteBufferAllocator.reclaimed,1787734227351000000,1787734287343000000,0
DirectByteBufferAllocator.misses,1787734227351000000,1787734287343000000,1
FilePageCache.pageHits,1787734227351000000,1787734287343000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787734227351000000,1787734287343000000,266412032
StreamlinedBlobStorage.recordsDeleted,1787734227351000000,1787734287343000000,0
FilePageCache.disposedBuffers,1787734227351000000,1787734287343000000,0
FilePageCache.uncachedFileAccess,1787734227351000000,1787734287343000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1787734227351000000,1787734287343000000,0
FilePageCache.maxCacheSizeInBytes,1787734227351000000,1787734287343000000,266412032
FilePageCache.totalPageDisposalsUs,1787734227351000000,1787734287343000000,260
workspaceModel.mutableEntityStorage.entities.ms,1787734227351000000,1787734287343000000,1
jps.app.storage.content.reader.load.component.ms,1787734227351000000,1787734287343000000,1
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787734227351000000,1787734287343000000,7
jps.module.iml.entities.serializer.load.entities.ms,1787734227351000000,1787734287343000000,203
jps.global.get.library.by.name.ms,1787734227351000000,1787734287343000000,0
jps.global.get.libraries.ms,1787734227351000000,1787734287343000000,3
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787734227351000000,1787734287343000000,100
jps.artifact.entities.serializer.save.entities.ms,1787734227351000000,1787734287343000000,0
jps.load.project.to.empty.storage.ms,1787734227351000000,1787734287343000000,328
jps.artifact.entities.serializer.load.entities.ms,1787734227351000000,1787734287343000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1787734227351000000,1787734287343000000,2562
workspaceModel.mutableEntityStorage.add.diff.ms,1787734227351000000,1787734287343000000,68
workspaceModel.mutableEntityStorage.resolve.ms,1787734227351000000,1787734287343000000,2
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1787734227351000000,1787734287343000000,0
jps.global.initialize.library.bridges.ms,1787734227351000000,1787734287343000000,0
jps.load.initial.state.ms,1787734227351000000,1787734287343000000,10
jps.project.serializers.load.ms,1787734227351000000,1787734287343000000,212
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787734227351000000,1787734287343000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787734227351000000,1787734287343000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1787734227351000000,1787734287343000000,230
jps.reload.project.entities.ms,1787734227351000000,1787734287343000000,0
jps.facet.change.listener.before.change.events.ms,1787734227351000000,1787734287343000000,1
workspaceModel.load.cache.from.file.ms,1787734227351000000,1787734287343000000,461
jps.global.handle.before.change.events.ms,1787734227351000000,1787734287343000000,0
jps.library.entities.serializer.save.entities.ms,1787734227351000000,1787734287343000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1787734227351000000,1787734287343000000,0
workspaceModel.global.updates.count,1787734227351000000,1787734287343000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1787734227351000000,1787734287343000000,943
workspaceModel.global.apply.state.to.project.ms,1787734227351000000,1787734287343000000,54
jps.apply.loaded.storage.ms,1787734227351000000,1787734287343000000,2203
workspaceModel.moduleManagerBridge.load.module.ms,1787734227351000000,1787734287343000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1787734227351000000,1787734287343000000,0
workspaceModel.orphan.listener.update.ms,1787734227351000000,1787734287343000000,12
workspaceModel.moduleManagerBridge.newModule.ms,1787734227351000000,1787734287343000000,0
jps.project.serializers.save.ms,1787734227351000000,1787734287343000000,1
workspaceModel.moduleBridge.update.option.ms,1787734227351000000,1787734287343000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1787734227351000000,1787734287343000000,63
workspaceModel.mutableEntityStorage.referrers.ms,1787734227351000000,1787734287343000000,0
jps.save.global.entities.ms,1787734227351000000,1787734287343000000,85
workspaceModel.global.updates.ms,1787734227351000000,1787734287343000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787734227351000000,1787734287343000000,0
workspaceModel.sync.entities.ms,1787734227351000000,1787734287343000000,0
jps.module.iml.entities.serializer.save.entities.ms,1787734227351000000,1787734287343000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1787734227351000000,1787734287343000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1787734227351000000,1787734287343000000,26
jps.save.changed.project.entities.ms,1787734227351000000,1787734287343000000,3
jps.facet.change.listener.process.change.events.ms,1787734227351000000,1787734287343000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1787734227351000000,1787734287343000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1787734227351000000,1787734287343000000,2
jps.facet.change.listener.init.bridge.ms,1787734227351000000,1787734287343000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1787734227351000000,1787734287343000000,6
jps.global.get.library.ms,1787734227351000000,1787734287343000000,0
workspaceModel.moduleBridge.before.changed.ms,1787734227351000000,1787734287343000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787734227351000000,1787734287343000000,2
jps.app.storage.content.writer.save.component.ms,1787734227351000000,1787734287343000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1787734227351000000,1787734287343000000,0
jps.library.entities.serializer.load.entities.ms,1787734227351000000,1787734287343000000,213
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787734227351000000,1787734287343000000,2
workspaceModel.save.cache.to.file.ms,1787734227351000000,1787734287343000000,542
jps.storage.jps.conf.reader.load.component.ms,1787734227351000000,1787734287343000000,199
workspaceModel.mutableEntityStorage.replace.by.source.ms,1787734227351000000,1787734287343000000,53
jps.global.handle.changed.events.ms,1787734227351000000,1787734287343000000,0
jps.global.initialize.library.bridges.after.loading.ms,1787734227351000000,1787734287343000000,0
workspaceModel.initializing.ms,1787734227351000000,1787734287343000000,1
workspaceModel.loading.total.ms,1787734227351000000,1787734287343000000,498
workspaceModel.updates.precise.ms,1787734227351000000,1787734287343000000,72
workspaceModel.init.bridges.ms,1787734227351000000,1787734287343000000,1
workspaceModel.update.unloaded.entities.ms,1787734227351000000,1787734287343000000,0
workspaceModel.check.recursive.update.ms,1787734227351000000,1787734287343000000,2
workspaceModel.pre.handlers.ms,1787734227351000000,1787734287343000000,2
workspaceModel.to.snapshot.ms,1787734227351000000,1787734287343000000,7
workspaceModel.loading.from.cache.ms,1787734227351000000,1787734287343000000,466
workspaceModel.replace.project.model.ms,1787734227351000000,1787734287343000000,0
workspaceModel.updates.ms,1787734227351000000,1787734287343000000,144
workspaceModel.collect.changes.ms,1787734227351000000,1787734287343000000,0
workspaceModel.updates.count,1787734227351000000,1787734287343000000,5
NonBlockingReadAction.finalizedExecutionTimeUs,1787734227351000000,1787734287343000000,1276
AWTEventQueue.dispatchTimeAvgNs,1787734227351000000,1787734287343000000,942044.2626126732
FlushQueue.executionTime90PNs,1787734227351000000,1787734287343000000,1261567
FlushQueue.queueSize90P,1787734227351000000,1787734287343000000,1
FlushQueue.executionTimeMaxNs,1787734227351000000,1787734287343000000,23724031
FlushQueue.waitingTime90PNs,1787734227351000000,1787734287343000000,11010047
AWTEventQueue.dispatchTimeTotalNS,1787734227351000000,1787734287343000000,14006282929
FlushQueue.waitingTimeAvgNs,1787734227351000000,1787734287343000000,6439944.371541502
FlushQueue.waitingTimeMaxNs,1787734227351000000,1787734287343000000,197132287
AWTEventQueue.dispatchTimeMaxNs,1787734227351000000,1787734287343000000,254803967
FlushQueue.tasksExecuted,1787734227351000000,1787734287343000000,506
FlushQueue.executionTimeAvgNs,1787734227351000000,1787734287343000000,563966.1106719368
NonBlockingReadAction.finalizedExecutionsCount,1787734227351000000,1787734287343000000,3
AWTEventQueue.dispatchTime90PNs,1787734227351000000,1787734287343000000,2326527
NonBlockingReadAction.failedExecutionsCount,1787734227351000000,1787734287343000000,0
FlushQueue.queueSizeMax,1787734227351000000,1787734287343000000,7
AWTEventQueue.eventsDispatched,1787734227351000000,1787734287343000000,14866
FlushQueue.queueSizeAvg,1787734227351000000,1787734287343000000,0.3438735177865613
NonBlockingReadAction.failedExecutionTimeUs,1787734227351000000,1787734287343000000,0
Indexes.entries.lookupDuration90PMs,1787734227351000000,1787734287343000000,0.0
IndexesFlusher.totalFlushes,1787734227351000000,1787734287343000000,289
VFSFlusher.totalFlushingTimeUs,1787734227351000000,1787734287343000000,31571
Indexes.allKeys.lookupDurationMaxMs,1787734227351000000,1787734287343000000,0.0
Indexes.allKeys.lookups,1787734227351000000,1787734287343000000,0.0
VFSFlusher.totalContentionQuotaSpent,1787734227351000000,1787734287343000000,0
Indexes.entries.lookups,1787734227351000000,1787734287343000000,0.0
Indexes.entries.lookupDurationMaxMs,1787734227351000000,1787734287343000000,0.0
Indexes.stubs.lookupDurationMaxMs,1787734227351000000,1787734287343000000,0.0
Indexes.stubs.lookups,1787734227351000000,1787734287343000000,0.0
IndexesFlusher.totalFlushesRetried,1787734227351000000,1787734287343000000,0
IndexesFlusher.totalContentionQuotaSpent,1787734227351000000,1787734287343000000,0
Indexes.allKeys.lookupDuration90PMs,1787734227351000000,1787734287343000000,0.0
VFSFlusher.totalFlushesRetried,1787734227351000000,1787734287343000000,0
Indexes.allKeys.lookupDurationAvgMs,1787734227351000000,1787734287343000000,0.0
Indexes.stubs.lookupDurationAvgMs,1787734227351000000,1787734287343000000,0.0
IndexesFlusher.totalFlushingTimeUs,1787734227351000000,1787734287343000000,1316745
Indexes.stubs.lookupDuration90PMs,1787734227351000000,1787734287343000000,0.0
Indexes.entries.lookupDurationAvgMs,1787734227351000000,1787734287343000000,0.0
VFSFlusher.totalFlushes,1787734227351000000,1787734287343000000,1
FileNameCache.fastMisses,1787734227351000000,1787734287343000000,20
FileNameCache.totalMisses,1787734227351000000,1787734287343000000,0
FileNameCache.queries,1787734227351000000,1787734287343000000,1969
DirectByteBufferAllocator.hits,1787734287343000000,1787734312740000000,0
FilePageCache.maxRegisteredFiles,1787734287343000000,1787734312740000000,617
FilePageCache.pageFastCacheHits,1787734287343000000,1787734312740000000,99
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787734287343000000,1787734312740000000,52502528
FilePageCache.pageLoadsAboveSizeThreshold,1787734287343000000,1787734312740000000,0
StorageLockContext.competingThreads.max,1787734287343000000,1787734312740000000,7
FilePageCache.pageLoads,1787734287343000000,1787734312740000000,0
StorageLockContext.competingThreads.avg,1787734287343000000,1787734312740000000,0.14
StorageLockContext.competingThreads.90P,1787734287343000000,1787734312740000000,0
FilePageCache.capacityInBytes,1787734287343000000,1787734312740000000,524288000
DirectByteBufferAllocator.disposed,1787734287343000000,1787734312740000000,204
FilePageCache.totalPageLoadsUs,1787734287343000000,1787734312740000000,0
DirectByteBufferAllocator.reclaimed,1787734287343000000,1787734312740000000,50
DirectByteBufferAllocator.misses,1787734287343000000,1787734312740000000,0
FilePageCache.pageHits,1787734287343000000,1787734312740000000,2
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787734287343000000,1787734312740000000,52502528
FilePageCache.disposedBuffers,1787734287343000000,1787734312740000000,254
FilePageCache.uncachedFileAccess,1787734287343000000,1787734312740000000,0
FilePageCache.maxCacheSizeInBytes,1787734287343000000,1787734312740000000,266412032
FilePageCache.totalPageDisposalsUs,1787734287343000000,1787734312740000000,0
workspaceModel.mutableEntityStorage.entities.ms,1787734287343000000,1787734312740000000,1
jps.app.storage.content.reader.load.component.ms,1787734287343000000,1787734312740000000,1
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787734287343000000,1787734312740000000,7
jps.module.iml.entities.serializer.load.entities.ms,1787734287343000000,1787734312740000000,203
jps.global.get.library.by.name.ms,1787734287343000000,1787734312740000000,0
jps.global.get.libraries.ms,1787734287343000000,1787734312740000000,3
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787734287343000000,1787734312740000000,100
jps.artifact.entities.serializer.save.entities.ms,1787734287343000000,1787734312740000000,0
jps.load.project.to.empty.storage.ms,1787734287343000000,1787734312740000000,328
jps.artifact.entities.serializer.load.entities.ms,1787734287343000000,1787734312740000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1787734287343000000,1787734312740000000,2562
workspaceModel.mutableEntityStorage.add.diff.ms,1787734287343000000,1787734312740000000,68
workspaceModel.mutableEntityStorage.resolve.ms,1787734287343000000,1787734312740000000,2
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1787734287343000000,1787734312740000000,0
jps.global.initialize.library.bridges.ms,1787734287343000000,1787734312740000000,0
jps.load.initial.state.ms,1787734287343000000,1787734312740000000,10
jps.project.serializers.load.ms,1787734287343000000,1787734312740000000,212
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787734287343000000,1787734312740000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787734287343000000,1787734312740000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1787734287343000000,1787734312740000000,230
jps.reload.project.entities.ms,1787734287343000000,1787734312740000000,0
jps.facet.change.listener.before.change.events.ms,1787734287343000000,1787734312740000000,1
workspaceModel.load.cache.from.file.ms,1787734287343000000,1787734312740000000,461
jps.global.handle.before.change.events.ms,1787734287343000000,1787734312740000000,0
jps.library.entities.serializer.save.entities.ms,1787734287343000000,1787734312740000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1787734287343000000,1787734312740000000,0
workspaceModel.global.updates.count,1787734287343000000,1787734312740000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1787734287343000000,1787734312740000000,943
workspaceModel.global.apply.state.to.project.ms,1787734287343000000,1787734312740000000,54
jps.apply.loaded.storage.ms,1787734287343000000,1787734312740000000,2203
workspaceModel.moduleManagerBridge.load.module.ms,1787734287343000000,1787734312740000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1787734287343000000,1787734312740000000,0
workspaceModel.orphan.listener.update.ms,1787734287343000000,1787734312740000000,12
workspaceModel.moduleManagerBridge.newModule.ms,1787734287343000000,1787734312740000000,0
jps.project.serializers.save.ms,1787734287343000000,1787734312740000000,1
workspaceModel.moduleBridge.update.option.ms,1787734287343000000,1787734312740000000,0
