# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
StorageLockContext.competingThreads.avg,1787295215305000000,1787295275328000000,0.008620689655172414
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1787295215305000000,1787295275328000000,94
FilePageCache.pageLoads,1787295215305000000,1787295275328000000,231
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787295215305000000,1787295275328000000,244350976
StreamlinedBlobStorage.recordsDeleted,1787295215305000000,1787295275328000000,0
StorageLockContext.competingThreads.max,1787295215305000000,1787295275328000000,1
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1787295215305000000,1787295275328000000,910
DirectByteBufferAllocator.hits,1787295215305000000,1787295275328000000,3
StreamlinedBlobStorage.recordsAllocated,1787295215305000000,1787295275328000000,13
StreamlinedBlobStorage.recordsRelocated,1787295215305000000,1787295275328000000,0
FilePageCache.pageHits,1787295215305000000,1787295275328000000,0
StorageLockContext.competingThreads.90P,1787295215305000000,1787295275328000000,0
FilePageCache.pageFastCacheHits,1787295215305000000,1787295275328000000,4504
FilePageCache.totalPageLoadsUs,1787295215305000000,1787295275328000000,518579
FilePageCache.capacityInBytes,1787295215305000000,1787295275328000000,524288000
FilePageCache.maxRegisteredFiles,1787295215305000000,1787295275328000000,614
FilePageCache.disposedBuffers,1787295215305000000,1787295275328000000,3
FilePageCache.pageLoadsAboveSizeThreshold,1787295215305000000,1787295275328000000,0
FilePageCache.maxCacheSizeInBytes,1787295215305000000,1787295275328000000,244350976
DirectByteBufferAllocator.misses,1787295215305000000,1787295275328000000,228
DirectByteBufferAllocator.reclaimed,1787295215305000000,1787295275328000000,3
FilePageCache.uncachedFileAccess,1787295215305000000,1787295275328000000,122
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787295215305000000,1787295275328000000,0
FilePageCache.totalPageDisposalsUs,1787295215305000000,1787295275328000000,9625
DirectByteBufferAllocator.disposed,1787295215305000000,1787295275328000000,0
workspaceModel.global.apply.state.to.project.ms,1787295215305000000,1787295275328000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1787295215305000000,1787295275328000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1787295215305000000,1787295275328000000,0
jps.global.handle.before.change.events.ms,1787295215305000000,1787295275328000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787295215305000000,1787295275328000000,0
jps.global.initialize.library.bridges.after.loading.ms,1787295215305000000,1787295275328000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1787295215305000000,1787295275328000000,0
workspaceModel.load.cache.from.file.ms,1787295215305000000,1787295275328000000,0
workspaceModel.global.updates.ms,1787295215305000000,1787295275328000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1787295215305000000,1787295275328000000,0
workspaceModel.mutableEntityStorage.entities.ms,1787295215305000000,1787295275328000000,0
jps.app.storage.content.reader.load.component.ms,1787295215305000000,1787295275328000000,7
workspaceModel.moduleManagerBridge.get.modules.ms,1787295215305000000,1787295275328000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1787295215305000000,1787295275328000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1787295215305000000,1787295275328000000,0
workspaceModel.save.cache.to.file.ms,1787295215305000000,1787295275328000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1787295215305000000,1787295275328000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787295215305000000,1787295275328000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787295215305000000,1787295275328000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1787295215305000000,1787295275328000000,0
jps.library.entities.serializer.save.entities.ms,1787295215305000000,1787295275328000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1787295215305000000,1787295275328000000,0
jps.global.initialize.library.bridges.ms,1787295215305000000,1787295275328000000,0
jps.save.global.entities.ms,1787295215305000000,1787295275328000000,58
jps.global.get.library.ms,1787295215305000000,1787295275328000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787295215305000000,1787295275328000000,0
jps.global.get.library.by.name.ms,1787295215305000000,1787295275328000000,0
jps.app.storage.content.writer.save.component.ms,1787295215305000000,1787295275328000000,0
