# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.pre.handlers.ms,1787299211720000000,1787299271750000000,0
workspaceModel.updates.ms,1787299211720000000,1787299271750000000,0
workspaceModel.loading.from.cache.ms,1787299211720000000,1787299271750000000,23
workspaceModel.loading.total.ms,1787299211720000000,1787299271750000000,35
workspaceModel.to.snapshot.ms,1787299211720000000,1787299271750000000,0
workspaceModel.collect.changes.ms,1787299211720000000,1787299271750000000,0
workspaceModel.updates.count,1787299211720000000,1787299271750000000,0
workspaceModel.updates.precise.ms,1787299211720000000,1787299271750000000,0
FileNameCache.queries,1787299211720000000,1787299271750000000,558
FileNameCache.totalMisses,1787299211720000000,1787299271750000000,15
FileNameCache.fastMisses,1787299211720000000,1787299271750000000,16
IndexesFlusher.totalFlushingTimeUs,1787299211720000000,1787299271750000000,1033215
IndexesFlusher.totalFlushesRetried,1787299211720000000,1787299271750000000,2
IndexesFlusher.totalContentionQuotaSpent,1787299211720000000,1787299271750000000,65
VFSFlusher.totalFlushes,1787299211720000000,1787299271750000000,1
VFSFlusher.totalFlushesRetried,1787299211720000000,1787299271750000000,0
IndexesFlusher.totalFlushes,1787299211720000000,1787299271750000000,56
VFSFlusher.totalFlushingTimeUs,1787299211720000000,1787299271750000000,8145
VFSFlusher.totalContentionQuotaSpent,1787299211720000000,1787299271750000000,0
FlushQueue.waitingTimeAvgNs,1787299211720000000,1787299271750000000,1.329409868585608E8
NonBlockingReadAction.finalizedExecutionTimeUs,1787299211720000000,1787299271750000000,298992
FlushQueue.queueSizeMax,1787299211720000000,1787299271750000000,77
FlushQueue.waitingTime90PNs,1787299211720000000,1787299271750000000,261095423
NonBlockingReadAction.finalizedExecutionsCount,1787299211720000000,1787299271750000000,1
AWTEventQueue.dispatchTimeTotalNS,1787299211720000000,1787299271750000000,17643066319
AWTEventQueue.dispatchTimeAvgNs,1787299211720000000,1787299271750000000,3463523.571260306
FlushQueue.executionTime90PNs,1787299211720000000,1787299271750000000,4489215
AWTEventQueue.dispatchTimeMaxNs,1787299211720000000,1787299271750000000,1635778559
FlushQueue.waitingTimeMaxNs,1787299211720000000,1787299271750000000,1937768447
FlushQueue.executionTimeMaxNs,1787299211720000000,1787299271750000000,1635778559
AWTEventQueue.dispatchTime90PNs,1787299211720000000,1787299271750000000,3096575
AWTEventQueue.eventsDispatched,1787299211720000000,1787299271750000000,5094
NonBlockingReadAction.failedExecutionTimeUs,1787299211720000000,1787299271750000000,0
FlushQueue.queueSize90P,1787299211720000000,1787299271750000000,23
FlushQueue.tasksExecuted,1787299211720000000,1787299271750000000,806
NonBlockingReadAction.failedExecutionsCount,1787299211720000000,1787299271750000000,0
FlushQueue.queueSizeAvg,1787299211720000000,1787299271750000000,6.380893300248139
FlushQueue.executionTimeAvgNs,1787299211720000000,1787299271750000000,7818139.506203474
workspaceModel.mutableEntityStorage.entities.ms,1787299211720000000,1787299271750000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1787299211720000000,1787299271750000000,1
workspaceModel.load.cache.from.file.ms,1787299211720000000,1787299271750000000,0
jps.global.get.library.by.name.ms,1787299211720000000,1787299271750000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1787299211720000000,1787299271750000000,0
jps.global.initialize.library.bridges.ms,1787299211720000000,1787299271750000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1787299211720000000,1787299271750000000,0
jps.global.initialize.library.bridges.after.loading.ms,1787299211720000000,1787299271750000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1787299211720000000,1787299271750000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1787299211720000000,1787299271750000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1787299211720000000,1787299271750000000,0
jps.global.handle.before.change.events.ms,1787299211720000000,1787299271750000000,0
workspaceModel.global.updates.count,1787299211720000000,1787299271750000000,0
jps.app.storage.content.reader.load.component.ms,1787299211720000000,1787299271750000000,1
jps.library.entities.serializer.load.entities.ms,1787299211720000000,1787299271750000000,0
jps.library.entities.serializer.save.entities.ms,1787299211720000000,1787299271750000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787299211720000000,1787299271750000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1787299211720000000,1787299271750000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787299211720000000,1787299271750000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787299211720000000,1787299271750000000,0
workspaceModel.global.apply.state.to.project.ms,1787299211720000000,1787299271750000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787299211720000000,1787299271750000000,0
jps.global.get.libraries.ms,1787299211720000000,1787299271750000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1787299211720000000,1787299271750000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787299211720000000,1787299271750000000,0
jps.app.storage.content.writer.save.component.ms,1787299211720000000,1787299271750000000,0
workspaceModel.sync.entities.ms,1787299211720000000,1787299271750000000,0
jps.global.handle.changed.events.ms,1787299211720000000,1787299271750000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1787299211720000000,1787299271750000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1787299211720000000,1787299271750000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1787299211720000000,1787299271750000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1787299211720000000,1787299271750000000,0
workspaceModel.global.updates.ms,1787299211720000000,1787299271750000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1787299211720000000,1787299271750000000,0
jps.save.global.entities.ms,1787299211720000000,1787299271750000000,32
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787299211720000000,1787299271750000000,0
workspaceModel.save.cache.to.file.ms,1787299211720000000,1787299271750000000,0
jps.global.get.library.ms,1787299211720000000,1787299271750000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787299211720000000,1787299271750000000,0
jps.load.initial.state.ms,1787299211720000000,1787299271750000000,16
workspaceModel.mutableEntityStorage.add.diff.ms,1787299211720000000,1787299271750000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1787299211720000000,1787299271750000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1787299211720000000,1787299271750000000,0
DirectByteBufferAllocator.reclaimed,1787299271750000000,1787299310645000000,45
FilePageCache.pageLoadsAboveSizeThreshold,1787299271750000000,1787299310645000000,0
FilePageCache.maxRegisteredFiles,1787299271750000000,1787299310645000000,614
DirectByteBufferAllocator.disposed,1787299271750000000,1787299310645000000,183
FilePageCache.maxCacheSizeInBytes,1787299271750000000,1787299310645000000,244350976
FilePageCache.totalPageDisposalsUs,1787299271750000000,1787299310645000000,0
DirectByteBufferAllocator.hits,1787299271750000000,1787299310645000000,0
FilePageCache.capacityInBytes,1787299271750000000,1787299310645000000,524288000
StorageLockContext.competingThreads.max,1787299271750000000,1787299310645000000,0
FilePageCache.pageHits,1787299271750000000,1787299310645000000,0
FilePageCache.uncachedFileAccess,1787299271750000000,1787299310645000000,0
StorageLockContext.competingThreads.avg,1787299271750000000,1787299310645000000,0.0
FilePageCache.disposedBuffers,1787299271750000000,1787299310645000000,228
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787299271750000000,1787299310645000000,52461568
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787299271750000000,1787299310645000000,52461568
FilePageCache.pageLoads,1787299271750000000,1787299310645000000,0
FilePageCache.totalPageLoadsUs,1787299271750000000,1787299310645000000,0
DirectByteBufferAllocator.misses,1787299271750000000,1787299310645000000,0
StorageLockContext.competingThreads.90P,1787299271750000000,1787299310645000000,0
FilePageCache.pageFastCacheHits,1787299271750000000,1787299310645000000,15
workspaceModel.update.unloaded.entities.ms,1787299271750000000,1787299310645000000,0
workspaceModel.check.recursive.update.ms,1787299271750000000,1787299310645000000,0
workspaceModel.init.bridges.ms,1787299271750000000,1787299310645000000,0
workspaceModel.initializing.ms,1787299271750000000,1787299310645000000,0
workspaceModel.replace.project.model.ms,1787299271750000000,1787299310645000000,0
workspaceModel.pre.handlers.ms,1787299271750000000,1787299310645000000,0
workspaceModel.updates.ms,1787299271750000000,1787299310645000000,0
workspaceModel.loading.from.cache.ms,1787299271750000000,1787299310645000000,23
workspaceModel.loading.total.ms,1787299271750000000,1787299310645000000,35
workspaceModel.to.snapshot.ms,1787299271750000000,1787299310645000000,0
workspaceModel.collect.changes.ms,1787299271750000000,1787299310645000000,0
workspaceModel.updates.count,1787299271750000000,1787299310645000000,0
workspaceModel.updates.precise.ms,1787299271750000000,1787299310645000000,0
FileNameCache.queries,1787299271750000000,1787299310645000000,146
FileNameCache.totalMisses,1787299271750000000,1787299310645000000,0
FileNameCache.fastMisses,1787299271750000000,1787299310645000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1787299271750000000,1787299310645000000,0
NonBlockingReadAction.finalizedExecutionsCount,1787299271750000000,1787299310645000000,0
AWTEventQueue.dispatchTimeTotalNS,1787299271750000000,1787299310645000000,3945622490
NonBlockingReadAction.failedExecutionTimeUs,1787299271750000000,1787299310645000000,0
NonBlockingReadAction.failedExecutionsCount,1787299271750000000,1787299310645000000,0
workspaceModel.mutableEntityStorage.entities.ms,1787299271750000000,1787299310645000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1787299271750000000,1787299310645000000,1
workspaceModel.load.cache.from.file.ms,1787299271750000000,1787299310645000000,0
jps.global.get.library.by.name.ms,1787299271750000000,1787299310645000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1787299271750000000,1787299310645000000,0
jps.global.initialize.library.bridges.ms,1787299271750000000,1787299310645000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1787299271750000000,1787299310645000000,0
jps.global.initialize.library.bridges.after.loading.ms,1787299271750000000,1787299310645000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1787299271750000000,1787299310645000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1787299271750000000,1787299310645000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1787299271750000000,1787299310645000000,0
jps.global.handle.before.change.events.ms,1787299271750000000,1787299310645000000,0
workspaceModel.global.updates.count,1787299271750000000,1787299310645000000,0
jps.app.storage.content.reader.load.component.ms,1787299271750000000,1787299310645000000,1
jps.library.entities.serializer.load.entities.ms,1787299271750000000,1787299310645000000,0
jps.library.entities.serializer.save.entities.ms,1787299271750000000,1787299310645000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787299271750000000,1787299310645000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1787299271750000000,1787299310645000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787299271750000000,1787299310645000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787299271750000000,1787299310645000000,0
workspaceModel.global.apply.state.to.project.ms,1787299271750000000,1787299310645000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787299271750000000,1787299310645000000,0
jps.global.get.libraries.ms,1787299271750000000,1787299310645000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1787299271750000000,1787299310645000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787299271750000000,1787299310645000000,0
jps.app.storage.content.writer.save.component.ms,1787299271750000000,1787299310645000000,0
workspaceModel.sync.entities.ms,1787299271750000000,1787299310645000000,0
jps.global.handle.changed.events.ms,1787299271750000000,1787299310645000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1787299271750000000,1787299310645000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1787299271750000000,1787299310645000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1787299271750000000,1787299310645000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1787299271750000000,1787299310645000000,0
workspaceModel.global.updates.ms,1787299271750000000,1787299310645000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1787299271750000000,1787299310645000000,0
jps.save.global.entities.ms,1787299271750000000,1787299310645000000,55
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787299271750000000,1787299310645000000,0
workspaceModel.save.cache.to.file.ms,1787299271750000000,1787299310645000000,0
jps.global.get.library.ms,1787299271750000000,1787299310645000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787299271750000000,1787299310645000000,0
jps.load.initial.state.ms,1787299271750000000,1787299310645000000,16
workspaceModel.mutableEntityStorage.add.diff.ms,1787299271750000000,1787299310645000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1787299271750000000,1787299310645000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1787299271750000000,1787299310645000000,0
