# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
AWTEventQueue.eventsDispatched,1787298073432000000,1787298133435000000,16997
FlushQueue.tasksExecuted,1787298073432000000,1787298133435000000,1013
AWTEventQueue.dispatchTimeAvgNs,1787298073432000000,1787298133435000000,900025.0872506913
FlushQueue.queueSize90P,1787298073432000000,1787298133435000000,5
FlushQueue.waitingTimeAvgNs,1787298073432000000,1787298133435000000,3.98927913958539E7
NonBlockingReadAction.finalizedExecutionsCount,1787298073432000000,1787298133435000000,5
FlushQueue.queueSizeAvg,1787298073432000000,1787298133435000000,1.9615004935834155
FlushQueue.executionTimeMaxNs,1787298073432000000,1787298133435000000,387973119
NonBlockingReadAction.failedExecutionTimeUs,1787298073432000000,1787298133435000000,0
Indexes.stubs.lookupDurationAvgMs,1787298073432000000,1787298133435000000,0.0
VFSFlusher.totalFlushesRetried,1787298073432000000,1787298133435000000,0
Indexes.entries.lookupDuration90PMs,1787298073432000000,1787298133435000000,0.0
VFSFlusher.totalFlushes,1787298073432000000,1787298133435000000,0
Indexes.entries.lookups,1787298073432000000,1787298133435000000,0.0
VFSFlusher.totalContentionQuotaSpent,1787298073432000000,1787298133435000000,0
Indexes.entries.lookupDurationAvgMs,1787298073432000000,1787298133435000000,0.0
IndexesFlusher.totalFlushingTimeUs,1787298073432000000,1787298133435000000,665505
Indexes.allKeys.lookupDurationMaxMs,1787298073432000000,1787298133435000000,0.0
Indexes.allKeys.lookups,1787298073432000000,1787298133435000000,0.0
IndexesFlusher.totalFlushes,1787298073432000000,1787298133435000000,117
Indexes.allKeys.lookupDurationAvgMs,1787298073432000000,1787298133435000000,0.0
VFSFlusher.totalFlushingTimeUs,1787298073432000000,1787298133435000000,0
IndexesFlusher.totalContentionQuotaSpent,1787298073432000000,1787298133435000000,0
Indexes.stubs.lookupDuration90PMs,1787298073432000000,1787298133435000000,0.0
Indexes.stubs.lookups,1787298073432000000,1787298133435000000,0.0
Indexes.allKeys.lookupDuration90PMs,1787298073432000000,1787298133435000000,0.0
Indexes.entries.lookupDurationMaxMs,1787298073432000000,1787298133435000000,0.0
Indexes.stubs.lookupDurationMaxMs,1787298073432000000,1787298133435000000,0.0
IndexesFlusher.totalFlushesRetried,1787298073432000000,1787298133435000000,0
workspaceModel.init.bridges.ms,1787298073432000000,1787298133435000000,2
workspaceModel.to.snapshot.ms,1787298073432000000,1787298133435000000,8
workspaceModel.replace.project.model.ms,1787298073432000000,1787298133435000000,0
workspaceModel.update.unloaded.entities.ms,1787298073432000000,1787298133435000000,0
workspaceModel.loading.total.ms,1787298073432000000,1787298133435000000,277
workspaceModel.updates.precise.ms,1787298073432000000,1787298133435000000,44
workspaceModel.check.recursive.update.ms,1787298073432000000,1787298133435000000,3
workspaceModel.updates.ms,1787298073432000000,1787298133435000000,120
workspaceModel.loading.from.cache.ms,1787298073432000000,1787298133435000000,241
workspaceModel.pre.handlers.ms,1787298073432000000,1787298133435000000,1
workspaceModel.initializing.ms,1787298073432000000,1787298133435000000,2
workspaceModel.collect.changes.ms,1787298073432000000,1787298133435000000,0
workspaceModel.updates.count,1787298073432000000,1787298133435000000,5
JVM.GC.collectionTimesMs,1787298073432000000,1787298133435000000,166
JVM.totalCpuTimeMs,1787298073432000000,1787298133435000000,55733
JVM.threadCount,1787298073432000000,1787298133435000000,116
OS.loadAverage,1787298073432000000,1787298133435000000,3.38037109375
JVM.usedHeapBytes,1787298073432000000,1787298133435000000,420205008
JVM.maxHeapBytes,1787298073432000000,1787298133435000000,2147483648
JVM.GC.collections,1787298073432000000,1787298133435000000,13
JVM.maxNativeBytes,1787298073432000000,1787298133435000000,-1
JVM.usedNativeBytes,1787298073432000000,1787298133435000000,399058920
jps.project.serializers.load.ms,1787298073432000000,1787298133435000000,211
jps.artifact.entities.serializer.load.entities.ms,1787298073432000000,1787298133435000000,0
workspaceModel.orphan.listener.update.ms,1787298073432000000,1787298133435000000,7
workspaceModel.delayed.project.synchronizer.sync.ms,1787298073432000000,1787298133435000000,1324
jps.global.initialize.library.bridges.ms,1787298073432000000,1787298133435000000,0
jps.project.serializers.save.ms,1787298073432000000,1787298133435000000,0
jps.artifact.entities.serializer.save.entities.ms,1787298073432000000,1787298133435000000,0
jps.load.initial.state.ms,1787298073432000000,1787298133435000000,13
workspaceModel.global.apply.state.to.project.ms,1787298073432000000,1787298133435000000,51
jps.module.iml.entities.serializer.save.entities.ms,1787298073432000000,1787298133435000000,0
jps.facet.change.listener.process.change.events.ms,1787298073432000000,1787298133435000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1787298073432000000,1787298133435000000,28
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787298073432000000,1787298133435000000,130
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787298073432000000,1787298133435000000,0
jps.load.project.to.empty.storage.ms,1787298073432000000,1787298133435000000,382
workspaceModel.mutableEntityStorage.resolve.ms,1787298073432000000,1787298133435000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1787298073432000000,1787298133435000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787298073432000000,1787298133435000000,0
workspaceModel.mutableEntityStorage.entities.ms,1787298073432000000,1787298133435000000,0
jps.facet.change.listener.init.bridge.ms,1787298073432000000,1787298133435000000,0
jps.global.handle.changed.events.ms,1787298073432000000,1787298133435000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1787298073432000000,1787298133435000000,0
workspaceModel.global.updates.count,1787298073432000000,1787298133435000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1787298073432000000,1787298133435000000,959
jps.global.initialize.library.bridges.after.loading.ms,1787298073432000000,1787298133435000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787298073432000000,1787298133435000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1787298073432000000,1787298133435000000,0
jps.storage.jps.conf.reader.load.component.ms,1787298073432000000,1787298133435000000,241
workspaceModel.global.updates.ms,1787298073432000000,1787298133435000000,0
jps.reload.project.entities.ms,1787298073432000000,1787298133435000000,0
jps.save.changed.project.entities.ms,1787298073432000000,1787298133435000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1787298073432000000,1787298133435000000,6
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787298073432000000,1787298133435000000,9
workspaceModel.mutableEntityStorage.modify.entity.ms,1787298073432000000,1787298133435000000,14
workspaceModel.mutableEntityStorage.referrers.ms,1787298073432000000,1787298133435000000,0
workspaceModel.moduleBridge.before.changed.ms,1787298073432000000,1787298133435000000,0
jps.apply.loaded.storage.ms,1787298073432000000,1787298133435000000,923
workspaceModel.mutableEntityStorage.add.diff.ms,1787298073432000000,1787298133435000000,41
workspaceModel.moduleBridge.update.option.ms,1787298073432000000,1787298133435000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1787298073432000000,1787298133435000000,51
jps.library.entities.serializer.save.entities.ms,1787298073432000000,1787298133435000000,0
workspaceModel.load.cache.from.file.ms,1787298073432000000,1787298133435000000,239
jps.global.handle.before.change.events.ms,1787298073432000000,1787298133435000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1787298073432000000,1787298133435000000,238
jps.global.get.library.ms,1787298073432000000,1787298133435000000,0
jps.global.get.library.by.name.ms,1787298073432000000,1787298133435000000,0
workspaceModel.sync.entities.ms,1787298073432000000,1787298133435000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1787298073432000000,1787298133435000000,0
workspaceModel.save.cache.to.file.ms,1787298073432000000,1787298133435000000,197
jps.global.get.libraries.ms,1787298073432000000,1787298133435000000,4
jps.module.iml.entities.serializer.load.entities.ms,1787298073432000000,1787298133435000000,249
workspaceModel.moduleBridge.facet.initialization.ms,1787298073432000000,1787298133435000000,1
jps.facet.change.listener.before.change.events.ms,1787298073432000000,1787298133435000000,0
jps.save.global.entities.ms,1787298073432000000,1787298133435000000,0
jps.library.entities.serializer.load.entities.ms,1787298073432000000,1787298133435000000,132
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787298073432000000,1787298133435000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787298073432000000,1787298133435000000,1
jps.app.storage.content.reader.load.component.ms,1787298073432000000,1787298133435000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1787298073432000000,1787298133435000000,0
