# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.tasksExecuted,1787314653232000000,1787314713264000000,2003
FlushQueue.executionTimeAvgNs,1787314653232000000,1787314713264000000,5410664.140289566
FlushQueue.queueSizeAvg,1787314653232000000,1787314713264000000,19.03594608087868
FlushQueue.executionTimeMaxNs,1787314653232000000,1787314713264000000,1627389951
NonBlockingReadAction.failedExecutionsCount,1787314653232000000,1787314713264000000,0
AWTEventQueue.eventsDispatched,1787314653232000000,1787314713264000000,6720
NonBlockingReadAction.finalizedExecutionsCount,1787314653232000000,1787314713264000000,54
NonBlockingReadAction.finalizedExecutionTimeUs,1787314653232000000,1787314713264000000,3197874
FlushQueue.waitingTimeAvgNs,1787314653232000000,1787314713264000000,4.6824617940189713E8
FlushQueue.waitingTimeMaxNs,1787314653232000000,1787314713264000000,5167382527
FlushQueue.queueSizeMax,1787314653232000000,1787314713264000000,96
AWTEventQueue.dispatchTimeTotalNS,1787314653232000000,1787314713264000000,27221494828
FlushQueue.executionTime90PNs,1787314653232000000,1787314713264000000,6160383
AWTEventQueue.dispatchTime90PNs,1787314653232000000,1787314713264000000,5996543
NonBlockingReadAction.failedExecutionTimeUs,1787314653232000000,1787314713264000000,0
FlushQueue.waitingTime90PNs,1787314653232000000,1787314713264000000,1577058303
workspaceModel.updates.ms,1787314653232000000,1787314713264000000,103
workspaceModel.pre.handlers.ms,1787314653232000000,1787314713264000000,1
workspaceModel.updates.count,1787314653232000000,1787314713264000000,5
workspaceModel.collect.changes.ms,1787314653232000000,1787314713264000000,0
workspaceModel.replace.project.model.ms,1787314653232000000,1787314713264000000,0
workspaceModel.to.snapshot.ms,1787314653232000000,1787314713264000000,5
workspaceModel.loading.total.ms,1787314653232000000,1787314713264000000,169
workspaceModel.initializing.ms,1787314653232000000,1787314713264000000,1
workspaceModel.loading.from.cache.ms,1787314653232000000,1787314713264000000,158
workspaceModel.init.bridges.ms,1787314653232000000,1787314713264000000,1
workspaceModel.update.unloaded.entities.ms,1787314653232000000,1787314713264000000,0
workspaceModel.check.recursive.update.ms,1787314653232000000,1787314713264000000,1
workspaceModel.updates.precise.ms,1787314653232000000,1787314713264000000,33
FileNameCache.totalMisses,1787314653232000000,1787314713264000000,4787
FileNameCache.fastMisses,1787314653232000000,1787314713264000000,7643
FileNameCache.queries,1787314653232000000,1787314713264000000,175630
workspaceModel.moduleBridge.before.changed.ms,1787314653232000000,1787314713264000000,0
workspaceModel.global.updates.ms,1787314653232000000,1787314713264000000,0
jps.facet.change.listener.process.change.events.ms,1787314653232000000,1787314713264000000,1
jps.global.get.libraries.ms,1787314653232000000,1787314713264000000,1
jps.global.get.library.ms,1787314653232000000,1787314713264000000,0
jps.global.handle.before.change.events.ms,1787314653232000000,1787314713264000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1787314653232000000,1787314713264000000,588
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787314653232000000,1787314713264000000,110
jps.save.global.entities.ms,1787314653232000000,1787314713264000000,0
jps.facet.change.listener.before.change.events.ms,1787314653232000000,1787314713264000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787314653232000000,1787314713264000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1787314653232000000,1787314713264000000,0
jps.load.project.to.empty.storage.ms,1787314653232000000,1787314713264000000,511
jps.module.iml.entities.serializer.load.entities.ms,1787314653232000000,1787314713264000000,183
jps.project.serializers.save.ms,1787314653232000000,1787314713264000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1787314653232000000,1787314713264000000,200
jps.load.initial.state.ms,1787314653232000000,1787314713264000000,20
workspaceModel.mutableEntityStorage.referrers.ms,1787314653232000000,1787314713264000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1787314653232000000,1787314713264000000,5
workspaceModel.global.apply.state.to.project.ms,1787314653232000000,1787314713264000000,66
workspaceModel.mutableEntityStorage.put.entity.ms,1787314653232000000,1787314713264000000,92
workspaceModel.mutableEntityStorage.resolve.ms,1787314653232000000,1787314713264000000,0
jps.global.initialize.library.bridges.after.loading.ms,1787314653232000000,1787314713264000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787314653232000000,1787314713264000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1787314653232000000,1787314713264000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1787314653232000000,1787314713264000000,21
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787314653232000000,1787314713264000000,0
workspaceModel.orphan.listener.update.ms,1787314653232000000,1787314713264000000,3
workspaceModel.moduleBridge.facet.initialization.ms,1787314653232000000,1787314713264000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787314653232000000,1787314713264000000,0
jps.global.get.library.by.name.ms,1787314653232000000,1787314713264000000,0
workspaceModel.sync.entities.ms,1787314653232000000,1787314713264000000,0
jps.module.iml.entities.serializer.save.entities.ms,1787314653232000000,1787314713264000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1787314653232000000,1787314713264000000,0
jps.apply.loaded.storage.ms,1787314653232000000,1787314713264000000,207
workspaceModel.mutableEntityStorage.add.entity.ms,1787314653232000000,1787314713264000000,166
workspaceModel.load.cache.from.file.ms,1787314653232000000,1787314713264000000,155
workspaceModel.global.updates.count,1787314653232000000,1787314713264000000,0
jps.app.storage.content.reader.load.component.ms,1787314653232000000,1787314713264000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1787314653232000000,1787314713264000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1787314653232000000,1787314713264000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1787314653232000000,1787314713264000000,0
workspaceModel.moduleBridge.update.option.ms,1787314653232000000,1787314713264000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787314653232000000,1787314713264000000,1
workspaceModel.mutableEntityStorage.entities.ms,1787314653232000000,1787314713264000000,0
jps.storage.jps.conf.reader.load.component.ms,1787314653232000000,1787314713264000000,195
jps.artifact.entities.serializer.save.entities.ms,1787314653232000000,1787314713264000000,0
jps.artifact.entities.serializer.load.entities.ms,1787314653232000000,1787314713264000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1787314653232000000,1787314713264000000,722
workspaceModel.mutableEntityStorage.modify.entity.ms,1787314653232000000,1787314713264000000,10
workspaceModel.save.cache.to.file.ms,1787314653232000000,1787314713264000000,574
jps.facet.change.listener.init.bridge.ms,1787314653232000000,1787314713264000000,0
jps.save.changed.project.entities.ms,1787314653232000000,1787314713264000000,0
jps.library.entities.serializer.save.entities.ms,1787314653232000000,1787314713264000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1787314653232000000,1787314713264000000,0
jps.global.initialize.library.bridges.ms,1787314653232000000,1787314713264000000,0
jps.reload.project.entities.ms,1787314653232000000,1787314713264000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1787314653232000000,1787314713264000000,1
jps.library.entities.serializer.load.entities.ms,1787314653232000000,1787314713264000000,90
jps.global.handle.changed.events.ms,1787314653232000000,1787314713264000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787314653232000000,1787314713264000000,5
jps.project.serializers.load.ms,1787314653232000000,1787314713264000000,313
FilePageCache.capacityInBytes,1787314653232000000,1787314713264000000,524288000
FilePageCache.pageLoads,1787314653232000000,1787314713264000000,251
StorageLockContext.competingThreads.max,1787314653232000000,1787314713264000000,10
DirectByteBufferAllocator.disposed,1787314653232000000,1787314713264000000,0
FilePageCache.maxRegisteredFiles,1787314653232000000,1787314713264000000,617
FilePageCache.maxCacheSizeInBytes,1787314653232000000,1787314713264000000,265322496
FilePageCache.totalPageDisposalsUs,1787314653232000000,1787314713264000000,7052
StorageLockContext.competingThreads.avg,1787314653232000000,1787314713264000000,0.09565217391304348
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787314653232000000,1787314713264000000,265322496
FilePageCache.pageLoadsAboveSizeThreshold,1787314653232000000,1787314713264000000,0
StorageLockContext.competingThreads.90P,1787314653232000000,1787314713264000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1787314653232000000,1787314713264000000,257342
FilePageCache.disposedBuffers,1787314653232000000,1787314713264000000,3
StreamlinedBlobStorage.recordsDeleted,1787314653232000000,1787314713264000000,20
DirectByteBufferAllocator.misses,1787314653232000000,1787314713264000000,248
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1787314653232000000,1787314713264000000,528948
DirectByteBufferAllocator.hits,1787314653232000000,1787314713264000000,3
FilePageCache.uncachedFileAccess,1787314653232000000,1787314713264000000,135
StreamlinedBlobStorage.recordsRelocated,1787314653232000000,1787314713264000000,0
DirectByteBufferAllocator.reclaimed,1787314653232000000,1787314713264000000,3
FilePageCache.pageFastCacheHits,1787314653232000000,1787314713264000000,23878
StreamlinedBlobStorage.recordsAllocated,1787314653232000000,1787314713264000000,7224
FilePageCache.pageHits,1787314653232000000,1787314713264000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787314653232000000,1787314713264000000,0
FilePageCache.totalPageLoadsUs,1787314653232000000,1787314713264000000,429429
JVM.usedHeapBytes,1787314653232000000,1787314713264000000,321632064
JVM.GC.collections,1787314653232000000,1787314713264000000,48
JVM.maxHeapBytes,1787314653232000000,1787314713264000000,2147483648
JVM.totalCpuTimeMs,1787314653232000000,1787314713264000000,96093
JVM.threadCount,1787314653232000000,1787314713264000000,134
JVM.usedNativeBytes,1787314653232000000,1787314713264000000,364219608
JVM.maxNativeBytes,1787314653232000000,1787314713264000000,-1
JVM.GC.collectionTimesMs,1787314653232000000,1787314713264000000,329
OS.loadAverage,1787314653232000000,1787314713264000000,9.6142578125
Indexes.stubs.lookupDurationAvgMs,1787314713264000000,1787314744677000000,0.0
Indexes.stubs.lookups,1787314713264000000,1787314744677000000,0.0
Indexes.entries.lookupDuration90PMs,1787314713264000000,1787314744677000000,0.0
Indexes.stubs.lookupDuration90PMs,1787314713264000000,1787314744677000000,0.0
Indexes.entries.lookupDurationMaxMs,1787314713264000000,1787314744677000000,0.0
Indexes.entries.lookupDurationAvgMs,1787314713264000000,1787314744677000000,0.0
Indexes.entries.lookups,1787314713264000000,1787314744677000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1787314713264000000,1787314744677000000,0.0
Indexes.stubs.lookupDurationMaxMs,1787314713264000000,1787314744677000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1787314713264000000,1787314744677000000,0.0
Indexes.allKeys.lookups,1787314713264000000,1787314744677000000,0.0
Indexes.allKeys.lookupDuration90PMs,1787314713264000000,1787314744677000000,0.0
NonBlockingReadAction.failedExecutionsCount,1787314713264000000,1787314744677000000,0
NonBlockingReadAction.finalizedExecutionsCount,1787314713264000000,1787314744677000000,1
NonBlockingReadAction.finalizedExecutionTimeUs,1787314713264000000,1787314744677000000,1478
AWTEventQueue.dispatchTimeTotalNS,1787314713264000000,1787314744677000000,5807680665
NonBlockingReadAction.failedExecutionTimeUs,1787314713264000000,1787314744677000000,0
workspaceModel.updates.ms,1787314713264000000,1787314744677000000,103
workspaceModel.pre.handlers.ms,1787314713264000000,1787314744677000000,1
workspaceModel.updates.count,1787314713264000000,1787314744677000000,5
workspaceModel.collect.changes.ms,1787314713264000000,1787314744677000000,0
workspaceModel.replace.project.model.ms,1787314713264000000,1787314744677000000,0
workspaceModel.to.snapshot.ms,1787314713264000000,1787314744677000000,5
workspaceModel.loading.total.ms,1787314713264000000,1787314744677000000,169
workspaceModel.initializing.ms,1787314713264000000,1787314744677000000,1
workspaceModel.loading.from.cache.ms,1787314713264000000,1787314744677000000,158
workspaceModel.init.bridges.ms,1787314713264000000,1787314744677000000,1
workspaceModel.update.unloaded.entities.ms,1787314713264000000,1787314744677000000,0
workspaceModel.check.recursive.update.ms,1787314713264000000,1787314744677000000,1
workspaceModel.updates.precise.ms,1787314713264000000,1787314744677000000,33
FileNameCache.totalMisses,1787314713264000000,1787314744677000000,0
FileNameCache.fastMisses,1787314713264000000,1787314744677000000,18
FileNameCache.queries,1787314713264000000,1787314744677000000,1321
workspaceModel.moduleBridge.before.changed.ms,1787314713264000000,1787314744677000000,0
workspaceModel.global.updates.ms,1787314713264000000,1787314744677000000,0
jps.facet.change.listener.process.change.events.ms,1787314713264000000,1787314744677000000,1
jps.global.get.libraries.ms,1787314713264000000,1787314744677000000,1
jps.global.get.library.ms,1787314713264000000,1787314744677000000,0
jps.global.handle.before.change.events.ms,1787314713264000000,1787314744677000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1787314713264000000,1787314744677000000,588
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787314713264000000,1787314744677000000,110
jps.save.global.entities.ms,1787314713264000000,1787314744677000000,12
jps.facet.change.listener.before.change.events.ms,1787314713264000000,1787314744677000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787314713264000000,1787314744677000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1787314713264000000,1787314744677000000,0
jps.load.project.to.empty.storage.ms,1787314713264000000,1787314744677000000,511
jps.module.iml.entities.serializer.load.entities.ms,1787314713264000000,1787314744677000000,183
jps.project.serializers.save.ms,1787314713264000000,1787314744677000000,1
workspaceModel.mutableEntityStorage.add.diff.ms,1787314713264000000,1787314744677000000,200
jps.load.initial.state.ms,1787314713264000000,1787314744677000000,20
workspaceModel.mutableEntityStorage.referrers.ms,1787314713264000000,1787314744677000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1787314713264000000,1787314744677000000,5
workspaceModel.global.apply.state.to.project.ms,1787314713264000000,1787314744677000000,66
workspaceModel.mutableEntityStorage.put.entity.ms,1787314713264000000,1787314744677000000,92
workspaceModel.mutableEntityStorage.resolve.ms,1787314713264000000,1787314744677000000,0
jps.global.initialize.library.bridges.after.loading.ms,1787314713264000000,1787314744677000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787314713264000000,1787314744677000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1787314713264000000,1787314744677000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1787314713264000000,1787314744677000000,21
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787314713264000000,1787314744677000000,0
workspaceModel.orphan.listener.update.ms,1787314713264000000,1787314744677000000,3
workspaceModel.moduleBridge.facet.initialization.ms,1787314713264000000,1787314744677000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787314713264000000,1787314744677000000,0
jps.global.get.library.by.name.ms,1787314713264000000,1787314744677000000,0
workspaceModel.sync.entities.ms,1787314713264000000,1787314744677000000,0
jps.app.storage.content.writer.save.component.ms,1787314713264000000,1787314744677000000,0
jps.module.iml.entities.serializer.save.entities.ms,1787314713264000000,1787314744677000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1787314713264000000,1787314744677000000,0
jps.apply.loaded.storage.ms,1787314713264000000,1787314744677000000,207
workspaceModel.mutableEntityStorage.add.entity.ms,1787314713264000000,1787314744677000000,166
workspaceModel.load.cache.from.file.ms,1787314713264000000,1787314744677000000,155
workspaceModel.global.updates.count,1787314713264000000,1787314744677000000,0
jps.app.storage.content.reader.load.component.ms,1787314713264000000,1787314744677000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1787314713264000000,1787314744677000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1787314713264000000,1787314744677000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1787314713264000000,1787314744677000000,0
workspaceModel.moduleBridge.update.option.ms,1787314713264000000,1787314744677000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787314713264000000,1787314744677000000,1
workspaceModel.mutableEntityStorage.entities.ms,1787314713264000000,1787314744677000000,0
jps.storage.jps.conf.reader.load.component.ms,1787314713264000000,1787314744677000000,195
jps.artifact.entities.serializer.save.entities.ms,1787314713264000000,1787314744677000000,0
jps.artifact.entities.serializer.load.entities.ms,1787314713264000000,1787314744677000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1787314713264000000,1787314744677000000,722
workspaceModel.mutableEntityStorage.modify.entity.ms,1787314713264000000,1787314744677000000,10
workspaceModel.save.cache.to.file.ms,1787314713264000000,1787314744677000000,574
jps.facet.change.listener.init.bridge.ms,1787314713264000000,1787314744677000000,0
jps.save.changed.project.entities.ms,1787314713264000000,1787314744677000000,1
jps.library.entities.serializer.save.entities.ms,1787314713264000000,1787314744677000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1787314713264000000,1787314744677000000,0
jps.global.initialize.library.bridges.ms,1787314713264000000,1787314744677000000,0
jps.reload.project.entities.ms,1787314713264000000,1787314744677000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1787314713264000000,1787314744677000000,1
jps.library.entities.serializer.load.entities.ms,1787314713264000000,1787314744677000000,90
jps.global.handle.changed.events.ms,1787314713264000000,1787314744677000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787314713264000000,1787314744677000000,5
jps.project.serializers.load.ms,1787314713264000000,1787314744677000000,313
FilePageCache.capacityInBytes,1787314713264000000,1787314744677000000,524288000
FilePageCache.pageLoads,1787314713264000000,1787314744677000000,0
StorageLockContext.competingThreads.max,1787314713264000000,1787314744677000000,0
DirectByteBufferAllocator.disposed,1787314713264000000,1787314744677000000,203
FilePageCache.maxRegisteredFiles,1787314713264000000,1787314744677000000,617
FilePageCache.maxCacheSizeInBytes,1787314713264000000,1787314744677000000,265322496
FilePageCache.totalPageDisposalsUs,1787314713264000000,1787314744677000000,0
StorageLockContext.competingThreads.avg,1787314713264000000,1787314744677000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787314713264000000,1787314744677000000,52461568
FilePageCache.pageLoadsAboveSizeThreshold,1787314713264000000,1787314744677000000,0
StorageLockContext.competingThreads.90P,1787314713264000000,1787314744677000000,0
FilePageCache.disposedBuffers,1787314713264000000,1787314744677000000,248
DirectByteBufferAllocator.misses,1787314713264000000,1787314744677000000,0
DirectByteBufferAllocator.hits,1787314713264000000,1787314744677000000,0
FilePageCache.uncachedFileAccess,1787314713264000000,1787314744677000000,0
DirectByteBufferAllocator.reclaimed,1787314713264000000,1787314744677000000,45
FilePageCache.pageFastCacheHits,1787314713264000000,1787314744677000000,19
FilePageCache.pageHits,1787314713264000000,1787314744677000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787314713264000000,1787314744677000000,52461568
FilePageCache.totalPageLoadsUs,1787314713264000000,1787314744677000000,0
