# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FileNameCache.totalMisses,1787314558135000000,1787314574509000000,15
FileNameCache.queries,1787314558135000000,1787314574509000000,647
FileNameCache.fastMisses,1787314558135000000,1787314574509000000,17
NonBlockingReadAction.failedExecutionTimeUs,1787314558135000000,1787314574509000000,0
AWTEventQueue.dispatchTimeTotalNS,1787314558135000000,1787314574509000000,7422869097
NonBlockingReadAction.finalizedExecutionTimeUs,1787314558135000000,1787314574509000000,229051
NonBlockingReadAction.failedExecutionsCount,1787314558135000000,1787314574509000000,0
NonBlockingReadAction.finalizedExecutionsCount,1787314558135000000,1787314574509000000,1
FilePageCache.disposedBuffers,1787314558135000000,1787314574509000000,14
FilePageCache.pageHits,1787314558135000000,1787314574509000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787314558135000000,1787314574509000000,16809984
StorageLockContext.competingThreads.avg,1787314558135000000,1787314574509000000,0.43478260869565216
FilePageCache.totalPageDisposalsUs,1787314558135000000,1787314574509000000,11200
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787314558135000000,1787314574509000000,245399552
StorageLockContext.competingThreads.max,1787314558135000000,1787314574509000000,10
FilePageCache.pageLoadsAboveSizeThreshold,1787314558135000000,1787314574509000000,0
FilePageCache.uncachedFileAccess,1787314558135000000,1787314574509000000,124
DirectByteBufferAllocator.reclaimed,1787314558135000000,1787314574509000000,14
DirectByteBufferAllocator.misses,1787314558135000000,1787314574509000000,229
DirectByteBufferAllocator.hits,1787314558135000000,1787314574509000000,3
FilePageCache.pageLoads,1787314558135000000,1787314574509000000,232
StorageLockContext.competingThreads.90P,1787314558135000000,1787314574509000000,0
FilePageCache.totalPageLoadsUs,1787314558135000000,1787314574509000000,737894
FilePageCache.pageFastCacheHits,1787314558135000000,1787314574509000000,4641
FilePageCache.capacityInBytes,1787314558135000000,1787314574509000000,524288000
FilePageCache.maxCacheSizeInBytes,1787314558135000000,1787314574509000000,245399552
FilePageCache.maxRegisteredFiles,1787314558135000000,1787314574509000000,614
DirectByteBufferAllocator.disposed,1787314558135000000,1787314574509000000,0
jps.load.initial.state.ms,1787314558135000000,1787314574509000000,35
workspaceModel.mutableEntityStorage.add.diff.ms,1787314558135000000,1787314574509000000,0
jps.global.initialize.library.bridges.ms,1787314558135000000,1787314574509000000,0
jps.app.storage.content.reader.load.component.ms,1787314558135000000,1787314574509000000,1
jps.app.storage.content.writer.save.component.ms,1787314558135000000,1787314574509000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1787314558135000000,1787314574509000000,0
workspaceModel.global.apply.state.to.project.ms,1787314558135000000,1787314574509000000,0
jps.library.entities.serializer.load.entities.ms,1787314558135000000,1787314574509000000,0
jps.save.global.entities.ms,1787314558135000000,1787314574509000000,98
workspaceModel.mutableEntityStorage.remove.entity.ms,1787314558135000000,1787314574509000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787314558135000000,1787314574509000000,0
jps.global.handle.before.change.events.ms,1787314558135000000,1787314574509000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787314558135000000,1787314574509000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1787314558135000000,1787314574509000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787314558135000000,1787314574509000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1787314558135000000,1787314574509000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1787314558135000000,1787314574509000000,0
jps.global.initialize.library.bridges.after.loading.ms,1787314558135000000,1787314574509000000,0
jps.global.get.library.ms,1787314558135000000,1787314574509000000,0
workspaceModel.load.cache.from.file.ms,1787314558135000000,1787314574509000000,0
jps.global.get.library.by.name.ms,1787314558135000000,1787314574509000000,0
workspaceModel.global.updates.ms,1787314558135000000,1787314574509000000,0
workspaceModel.save.cache.to.file.ms,1787314558135000000,1787314574509000000,0
jps.global.get.libraries.ms,1787314558135000000,1787314574509000000,2
jps.global.handle.changed.events.ms,1787314558135000000,1787314574509000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1787314558135000000,1787314574509000000,1
workspaceModel.global.updates.count,1787314558135000000,1787314574509000000,0
workspaceModel.mutableEntityStorage.entities.ms,1787314558135000000,1787314574509000000,5
workspaceModel.mutableEntityStorage.has.same.entities.ms,1787314558135000000,1787314574509000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1787314558135000000,1787314574509000000,0
jps.library.entities.serializer.save.entities.ms,1787314558135000000,1787314574509000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787314558135000000,1787314574509000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1787314558135000000,1787314574509000000,0
workspaceModel.sync.entities.ms,1787314558135000000,1787314574509000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1787314558135000000,1787314574509000000,0
