# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FileNameCache.queries,1787733346317000000,1787733406344000000,325683
FileNameCache.totalMisses,1787733346317000000,1787733406344000000,7618
FileNameCache.fastMisses,1787733346317000000,1787733406344000000,19027
VFSFlusher.totalFlushesRetried,1787733346317000000,1787733406344000000,0
Indexes.stubs.lookupDurationMaxMs,1787733346317000000,1787733406344000000,15.0
IndexesFlusher.totalFlushes,1787733346317000000,1787733406344000000,129
Indexes.allKeys.lookupDurationAvgMs,1787733346317000000,1787733406344000000,0.0
Indexes.stubs.lookups,1787733346317000000,1787733406344000000,24.0
Indexes.allKeys.lookups,1787733346317000000,1787733406344000000,0.0
IndexesFlusher.totalFlushingTimeUs,1787733346317000000,1787733406344000000,2366888
Indexes.allKeys.lookupDurationMaxMs,1787733346317000000,1787733406344000000,0.0
Indexes.allKeys.lookupDuration90PMs,1787733346317000000,1787733406344000000,0.0
VFSFlusher.totalFlushingTimeUs,1787733346317000000,1787733406344000000,0
IndexesFlusher.totalFlushesRetried,1787733346317000000,1787733406344000000,1
Indexes.stubs.lookupDurationAvgMs,1787733346317000000,1787733406344000000,3.0833333333333335
Indexes.entries.lookupDurationAvgMs,1787733346317000000,1787733406344000000,4.30188679245283
Indexes.entries.lookups,1787733346317000000,1787733406344000000,53.0
IndexesFlusher.totalContentionQuotaSpent,1787733346317000000,1787733406344000000,30
Indexes.entries.lookupDurationMaxMs,1787733346317000000,1787733406344000000,33.0
VFSFlusher.totalFlushes,1787733346317000000,1787733406344000000,0
Indexes.stubs.lookupDuration90PMs,1787733346317000000,1787733406344000000,9.0
Indexes.entries.lookupDuration90PMs,1787733346317000000,1787733406344000000,29.0
VFSFlusher.totalContentionQuotaSpent,1787733346317000000,1787733406344000000,0
FlushQueue.tasksExecuted,1787733346317000000,1787733406344000000,1554
AWTEventQueue.dispatchTimeAvgNs,1787733346317000000,1787733406344000000,4801039.044410413
FlushQueue.queueSizeMax,1787733346317000000,1787733406344000000,96
FlushQueue.waitingTimeAvgNs,1787733346317000000,1787733406344000000,6.371535172046332E8
AWTEventQueue.dispatchTimeTotalNS,1787733346317000000,1787733406344000000,31360866390
NonBlockingReadAction.finalizedExecutionTimeUs,1787733346317000000,1787733406344000000,2964147
AWTEventQueue.dispatchTimeMaxNs,1787733346317000000,1787733406344000000,1350565887
FlushQueue.waitingTimeMaxNs,1787733346317000000,1787733406344000000,4227858431
FlushQueue.executionTimeAvgNs,1787733346317000000,1787733406344000000,7562387.848777349
NonBlockingReadAction.failedExecutionsCount,1787733346317000000,1787733406344000000,3
FlushQueue.executionTimeMaxNs,1787733346317000000,1787733406344000000,1350565887
FlushQueue.queueSize90P,1787733346317000000,1787733406344000000,76
NonBlockingReadAction.finalizedExecutionsCount,1787733346317000000,1787733406344000000,49
AWTEventQueue.eventsDispatched,1787733346317000000,1787733406344000000,6530
FlushQueue.queueSizeAvg,1787733346317000000,1787733406344000000,28.406048906048905
NonBlockingReadAction.failedExecutionTimeUs,1787733346317000000,1787733406344000000,102163
AWTEventQueue.dispatchTime90PNs,1787733346317000000,1787733406344000000,6455295
FlushQueue.executionTime90PNs,1787733346317000000,1787733406344000000,7405567
FlushQueue.waitingTime90PNs,1787733346317000000,1787733406344000000,1912602623
JVM.totalCpuTimeMs,1787733346317000000,1787733406344000000,100810
JVM.GC.collectionTimesMs,1787733346317000000,1787733406344000000,270
JVM.threadCount,1787733346317000000,1787733406344000000,135
JVM.maxHeapBytes,1787733346317000000,1787733406344000000,2147483648
OS.loadAverage,1787733346317000000,1787733406344000000,6.56201171875
JVM.GC.collections,1787733346317000000,1787733406344000000,36
JVM.usedNativeBytes,1787733346317000000,1787733406344000000,355250696
JVM.usedHeapBytes,1787733346317000000,1787733406344000000,221976704
JVM.maxNativeBytes,1787733346317000000,1787733406344000000,-1
jps.global.handle.before.change.events.ms,1787733346317000000,1787733406344000000,0
workspaceModel.orphan.listener.update.ms,1787733346317000000,1787733406344000000,13
jps.reload.project.entities.ms,1787733346317000000,1787733406344000000,0
jps.global.get.library.by.name.ms,1787733346317000000,1787733406344000000,0
jps.global.handle.changed.events.ms,1787733346317000000,1787733406344000000,0
workspaceModel.save.cache.to.file.ms,1787733346317000000,1787733406344000000,766
jps.library.entities.serializer.load.entities.ms,1787733346317000000,1787733406344000000,701
workspaceModel.moduleManagerBridge.load.module.ms,1787733346317000000,1787733406344000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1787733346317000000,1787733406344000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1787733346317000000,1787733406344000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1787733346317000000,1787733406344000000,1608
jps.project.serializers.load.ms,1787733346317000000,1787733406344000000,587
jps.facet.change.listener.init.bridge.ms,1787733346317000000,1787733406344000000,2
workspaceModel.global.apply.state.to.project.builder.ms,1787733346317000000,1787733406344000000,3
jps.save.changed.project.entities.ms,1787733346317000000,1787733406344000000,0
jps.project.serializers.save.ms,1787733346317000000,1787733406344000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787733346317000000,1787733406344000000,2
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787733346317000000,1787733406344000000,0
jps.global.get.library.ms,1787733346317000000,1787733406344000000,0
jps.load.initial.state.ms,1787733346317000000,1787733406344000000,18
jps.global.get.libraries.ms,1787733346317000000,1787733406344000000,2
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787733346317000000,1787733406344000000,20
workspaceModel.mutableEntityStorage.add.entity.ms,1787733346317000000,1787733406344000000,592
jps.module.iml.entities.serializer.save.entities.ms,1787733346317000000,1787733406344000000,0
jps.facet.change.listener.before.change.events.ms,1787733346317000000,1787733406344000000,0
jps.artifact.entities.serializer.load.entities.ms,1787733346317000000,1787733406344000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787733346317000000,1787733406344000000,0
jps.save.global.entities.ms,1787733346317000000,1787733406344000000,0
workspaceModel.global.apply.state.to.project.ms,1787733346317000000,1787733406344000000,47
workspaceModel.moduleBridge.facet.initialization.ms,1787733346317000000,1787733406344000000,0
jps.load.project.to.empty.storage.ms,1787733346317000000,1787733406344000000,687
jps.apply.loaded.storage.ms,1787733346317000000,1787733406344000000,884
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787733346317000000,1787733406344000000,0
jps.facet.change.listener.process.change.events.ms,1787733346317000000,1787733406344000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1787733346317000000,1787733406344000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1787733346317000000,1787733406344000000,247
