# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.global.get.libraries.ms,1787295133234000000,1787295193244000000,0
jps.app.storage.content.reader.load.component.ms,1787295133234000000,1787295193244000000,2
workspaceModel.global.apply.state.to.project.builder.ms,1787295133234000000,1787295193244000000,0
workspaceModel.save.cache.to.file.ms,1787295133234000000,1787295193244000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1787295133234000000,1787295193244000000,0
jps.global.get.library.by.name.ms,1787295133234000000,1787295193244000000,0
jps.global.handle.before.change.events.ms,1787295133234000000,1787295193244000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787295133234000000,1787295193244000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787295133234000000,1787295193244000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1787295133234000000,1787295193244000000,0
jps.global.initialize.library.bridges.after.loading.ms,1787295133234000000,1787295193244000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787295133234000000,1787295193244000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787295133234000000,1787295193244000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787295133234000000,1787295193244000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1787295133234000000,1787295193244000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1787295133234000000,1787295193244000000,0
workspaceModel.mutableEntityStorage.entities.ms,1787295133234000000,1787295193244000000,0
workspaceModel.load.cache.from.file.ms,1787295133234000000,1787295193244000000,0
workspaceModel.init.bridges.ms,1787295133234000000,1787295193244000000,0
workspaceModel.check.recursive.update.ms,1787295133234000000,1787295193244000000,0
workspaceModel.collect.changes.ms,1787295133234000000,1787295193244000000,0
workspaceModel.updates.precise.ms,1787295133234000000,1787295193244000000,0
workspaceModel.loading.from.cache.ms,1787295133234000000,1787295193244000000,31
workspaceModel.initializing.ms,1787295133234000000,1787295193244000000,0
workspaceModel.replace.project.model.ms,1787295133234000000,1787295193244000000,0
workspaceModel.updates.ms,1787295133234000000,1787295193244000000,0
workspaceModel.pre.handlers.ms,1787295133234000000,1787295193244000000,0
workspaceModel.updates.count,1787295133234000000,1787295193244000000,0
workspaceModel.loading.total.ms,1787295133234000000,1787295193244000000,45
workspaceModel.update.unloaded.entities.ms,1787295133234000000,1787295193244000000,0
workspaceModel.to.snapshot.ms,1787295133234000000,1787295193244000000,0
StorageLockContext.competingThreads.90P,1787295193244000000,1787295206337000000,0
FilePageCache.disposedBuffers,1787295193244000000,1787295206337000000,228
FilePageCache.pageLoadsAboveSizeThreshold,1787295193244000000,1787295206337000000,0
FilePageCache.capacityInBytes,1787295193244000000,1787295206337000000,524288000
FilePageCache.pageFastCacheHits,1787295193244000000,1787295206337000000,15
FilePageCache.totalPageDisposalsUs,1787295193244000000,1787295206337000000,0
StorageLockContext.competingThreads.max,1787295193244000000,1787295206337000000,4
StorageLockContext.competingThreads.avg,1787295193244000000,1787295206337000000,0.15384615384615385
FilePageCache.maxCacheSizeInBytes,1787295193244000000,1787295206337000000,244350976
FilePageCache.totalPageLoadsUs,1787295193244000000,1787295206337000000,0
FilePageCache.pageLoads,1787295193244000000,1787295206337000000,0
FilePageCache.pageHits,1787295193244000000,1787295206337000000,0
DirectByteBufferAllocator.hits,1787295193244000000,1787295206337000000,0
FilePageCache.uncachedFileAccess,1787295193244000000,1787295206337000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787295193244000000,1787295206337000000,52461568
DirectByteBufferAllocator.disposed,1787295193244000000,1787295206337000000,183
FilePageCache.maxRegisteredFiles,1787295193244000000,1787295206337000000,836
DirectByteBufferAllocator.misses,1787295193244000000,1787295206337000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787295193244000000,1787295206337000000,52461568
DirectByteBufferAllocator.reclaimed,1787295193244000000,1787295206337000000,45
FileNameCache.fastMisses,1787295193244000000,1787295206337000000,0
FileNameCache.queries,1787295193244000000,1787295206337000000,108
FileNameCache.totalMisses,1787295193244000000,1787295206337000000,0
AWTEventQueue.dispatchTimeTotalNS,1787295193244000000,1787295206337000000,422058678
jps.load.initial.state.ms,1787295193244000000,1787295206337000000,16
workspaceModel.moduleManagerBridge.get.modules.ms,1787295193244000000,1787295206337000000,3
workspaceModel.moduleManagerBridge.load.module.ms,1787295193244000000,1787295206337000000,0
jps.library.entities.serializer.load.entities.ms,1787295193244000000,1787295206337000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1787295193244000000,1787295206337000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787295193244000000,1787295206337000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1787295193244000000,1787295206337000000,0
jps.global.handle.changed.events.ms,1787295193244000000,1787295206337000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1787295193244000000,1787295206337000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1787295193244000000,1787295206337000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1787295193244000000,1787295206337000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1787295193244000000,1787295206337000000,0
workspaceModel.global.apply.state.to.project.ms,1787295193244000000,1787295206337000000,0
jps.global.get.library.ms,1787295193244000000,1787295206337000000,0
jps.library.entities.serializer.save.entities.ms,1787295193244000000,1787295206337000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1787295193244000000,1787295206337000000,0
jps.app.storage.content.writer.save.component.ms,1787295193244000000,1787295206337000000,0
jps.save.global.entities.ms,1787295193244000000,1787295206337000000,38
workspaceModel.global.updates.count,1787295193244000000,1787295206337000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1787295193244000000,1787295206337000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787295193244000000,1787295206337000000,0
workspaceModel.global.updates.ms,1787295193244000000,1787295206337000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1787295193244000000,1787295206337000000,0
jps.global.initialize.library.bridges.ms,1787295193244000000,1787295206337000000,0
workspaceModel.sync.entities.ms,1787295193244000000,1787295206337000000,0
jps.global.get.libraries.ms,1787295193244000000,1787295206337000000,0
jps.app.storage.content.reader.load.component.ms,1787295193244000000,1787295206337000000,2
workspaceModel.global.apply.state.to.project.builder.ms,1787295193244000000,1787295206337000000,0
workspaceModel.save.cache.to.file.ms,1787295193244000000,1787295206337000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1787295193244000000,1787295206337000000,0
jps.global.get.library.by.name.ms,1787295193244000000,1787295206337000000,0
jps.global.handle.before.change.events.ms,1787295193244000000,1787295206337000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787295193244000000,1787295206337000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787295193244000000,1787295206337000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1787295193244000000,1787295206337000000,0
jps.global.initialize.library.bridges.after.loading.ms,1787295193244000000,1787295206337000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787295193244000000,1787295206337000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787295193244000000,1787295206337000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787295193244000000,1787295206337000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1787295193244000000,1787295206337000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1787295193244000000,1787295206337000000,0
workspaceModel.mutableEntityStorage.entities.ms,1787295193244000000,1787295206337000000,0
workspaceModel.load.cache.from.file.ms,1787295193244000000,1787295206337000000,0
workspaceModel.init.bridges.ms,1787295193244000000,1787295206337000000,0
workspaceModel.check.recursive.update.ms,1787295193244000000,1787295206337000000,0
workspaceModel.collect.changes.ms,1787295193244000000,1787295206337000000,0
workspaceModel.updates.precise.ms,1787295193244000000,1787295206337000000,0
workspaceModel.loading.from.cache.ms,1787295193244000000,1787295206337000000,31
workspaceModel.initializing.ms,1787295193244000000,1787295206337000000,0
workspaceModel.replace.project.model.ms,1787295193244000000,1787295206337000000,0
workspaceModel.updates.ms,1787295193244000000,1787295206337000000,0
workspaceModel.pre.handlers.ms,1787295193244000000,1787295206337000000,0
workspaceModel.updates.count,1787295193244000000,1787295206337000000,0
workspaceModel.loading.total.ms,1787295193244000000,1787295206337000000,45
workspaceModel.update.unloaded.entities.ms,1787295193244000000,1787295206337000000,0
workspaceModel.to.snapshot.ms,1787295193244000000,1787295206337000000,0
