# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.pageLoadsAboveSizeThreshold,1787734320002000000,1787734380031000000,0
DirectByteBufferAllocator.misses,1787734320002000000,1787734380031000000,277
FilePageCache.disposedBuffers,1787734320002000000,1787734380031000000,3
FilePageCache.pageHits,1787734320002000000,1787734380031000000,3
StorageLockContext.competingThreads.max,1787734320002000000,1787734380031000000,8
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787734320002000000,1787734380031000000,0
FilePageCache.capacityInBytes,1787734320002000000,1787734380031000000,524288000
StreamlinedBlobStorage.recordsDeleted,1787734320002000000,1787734380031000000,32
StreamlinedBlobStorage.recordsRelocated,1787734320002000000,1787734380031000000,0
FilePageCache.uncachedFileAccess,1787734320002000000,1787734380031000000,135
FilePageCache.maxRegisteredFiles,1787734320002000000,1787734380031000000,617
FilePageCache.totalPageDisposalsUs,1787734320002000000,1787734380031000000,21259
Indexes.allKeys.lookupDurationAvgMs,1787734320002000000,1787734380031000000,0.0
VFSFlusher.totalContentionQuotaSpent,1787734320002000000,1787734380031000000,0
Indexes.entries.lookups,1787734320002000000,1787734380031000000,52.0
IndexesFlusher.totalFlushesRetried,1787734320002000000,1787734380031000000,2
IndexesFlusher.totalContentionQuotaSpent,1787734320002000000,1787734380031000000,20
VFSFlusher.totalFlushes,1787734320002000000,1787734380031000000,4
Indexes.stubs.lookupDuration90PMs,1787734320002000000,1787734380031000000,7.0
Indexes.allKeys.lookupDuration90PMs,1787734320002000000,1787734380031000000,0.0
Indexes.entries.lookupDurationAvgMs,1787734320002000000,1787734380031000000,2.8076923076923075
Indexes.stubs.lookupDurationMaxMs,1787734320002000000,1787734380031000000,30.0
Indexes.stubs.lookups,1787734320002000000,1787734380031000000,40.0
Indexes.entries.lookupDurationMaxMs,1787734320002000000,1787734380031000000,25.0
IndexesFlusher.totalFlushes,1787734320002000000,1787734380031000000,60
Indexes.allKeys.lookups,1787734320002000000,1787734380031000000,0.0
IndexesFlusher.totalFlushingTimeUs,1787734320002000000,1787734380031000000,1473512
VFSFlusher.totalFlushingTimeUs,1787734320002000000,1787734380031000000,46434
Indexes.stubs.lookupDurationAvgMs,1787734320002000000,1787734380031000000,2.7
VFSFlusher.totalFlushesRetried,1787734320002000000,1787734380031000000,0
Indexes.allKeys.lookupDurationMaxMs,1787734320002000000,1787734380031000000,0.0
Indexes.entries.lookupDuration90PMs,1787734320002000000,1787734380031000000,12.0
jps.facet.change.listener.process.change.events.ms,1787734320002000000,1787734380031000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787734320002000000,1787734380031000000,13
workspaceModel.mutableEntityStorage.remove.entity.ms,1787734320002000000,1787734380031000000,0
jps.library.entities.serializer.load.entities.ms,1787734320002000000,1787734380031000000,282
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787734320002000000,1787734380031000000,133
jps.global.get.library.ms,1787734320002000000,1787734380031000000,0
jps.save.changed.project.entities.ms,1787734320002000000,1787734380031000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1787734320002000000,1787734380031000000,295
jps.library.entities.serializer.save.entities.ms,1787734320002000000,1787734380031000000,0
workspaceModel.global.updates.count,1787734320002000000,1787734380031000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787734320002000000,1787734380031000000,1
workspaceModel.moduleBridge.before.changed.ms,1787734320002000000,1787734380031000000,0
jps.module.iml.entities.serializer.load.entities.ms,1787734320002000000,1787734380031000000,397
workspaceModel.sync.entities.ms,1787734320002000000,1787734380031000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1787734320002000000,1787734380031000000,4
jps.artifact.entities.serializer.load.entities.ms,1787734320002000000,1787734380031000000,0
jps.global.handle.before.change.events.ms,1787734320002000000,1787734380031000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787734320002000000,1787734380031000000,17
workspaceModel.moduleBridge.update.option.ms,1787734320002000000,1787734380031000000,0
workspaceModel.global.updates.ms,1787734320002000000,1787734380031000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787734320002000000,1787734380031000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1787734320002000000,1787734380031000000,0
jps.apply.loaded.storage.ms,1787734320002000000,1787734380031000000,772
jps.facet.change.listener.before.change.events.ms,1787734320002000000,1787734380031000000,0
jps.load.project.to.empty.storage.ms,1787734320002000000,1787734380031000000,835
jps.global.get.libraries.ms,1787734320002000000,1787734380031000000,4
workspaceModel.delayed.project.synchronizer.sync.ms,1787734320002000000,1787734380031000000,1669
jps.reload.project.entities.ms,1787734320002000000,1787734380031000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1787734320002000000,1787734380031000000,3
workspaceModel.global.apply.state.to.project.ms,1787734320002000000,1787734380031000000,48
workspaceModel.moduleManagerBridge.load.module.ms,1787734320002000000,1787734380031000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1787734320002000000,1787734380031000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1787734320002000000,1787734380031000000,0
jps.project.serializers.save.ms,1787734320002000000,1787734380031000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1787734320002000000,1787734380031000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787734320002000000,1787734380031000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1787734320002000000,1787734380031000000,95
workspaceModel.mutableEntityStorage.entities.ms,1787734320002000000,1787734380031000000,1
workspaceModel.load.cache.from.file.ms,1787734320002000000,1787734380031000000,300
jps.load.initial.state.ms,1787734320002000000,1787734380031000000,9
workspaceModel.mutableEntityStorage.modify.entity.ms,1787734320002000000,1787734380031000000,140
workspaceModel.moduleBridgeLoader.loading.modules.ms,1787734320002000000,1787734380031000000,862
jps.save.global.entities.ms,1787734320002000000,1787734380031000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1787734320002000000,1787734380031000000,0
workspaceModel.orphan.listener.update.ms,1787734320002000000,1787734380031000000,19
jps.global.handle.changed.events.ms,1787734320002000000,1787734380031000000,0
jps.project.serializers.load.ms,1787734320002000000,1787734380031000000,736
jps.global.initialize.library.bridges.after.loading.ms,1787734320002000000,1787734380031000000,0
jps.storage.jps.conf.reader.load.component.ms,1787734320002000000,1787734380031000000,284
workspaceModel.moduleManagerBridge.newModule.ms,1787734320002000000,1787734380031000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1787734320002000000,1787734380031000000,210
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1787734320002000000,1787734380031000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1787734320002000000,1787734380031000000,0
jps.app.storage.content.reader.load.component.ms,1787734320002000000,1787734380031000000,0
jps.global.get.library.by.name.ms,1787734320002000000,1787734380031000000,0
jps.global.initialize.library.bridges.ms,1787734320002000000,1787734380031000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787734320002000000,1787734380031000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1787734320002000000,1787734380031000000,270
jps.module.iml.entities.serializer.save.entities.ms,1787734320002000000,1787734380031000000,0
jps.facet.change.listener.init.bridge.ms,1787734320002000000,1787734380031000000,0
workspaceModel.save.cache.to.file.ms,1787734320002000000,1787734380031000000,575
jps.artifact.entities.serializer.save.entities.ms,1787734320002000000,1787734380031000000,0
AWTEventQueue.eventsDispatched,1787734320002000000,1787734380031000000,7432
NonBlockingReadAction.failedExecutionsCount,1787734320002000000,1787734380031000000,1
FlushQueue.waitingTimeAvgNs,1787734320002000000,1787734380031000000,6.553380865267665E8
AWTEventQueue.dispatchTime90PNs,1787734320002000000,1787734380031000000,6422527
FlushQueue.queueSize90P,1787734320002000000,1787734380031000000,78
NonBlockingReadAction.finalizedExecutionsCount,1787734320002000000,1787734380031000000,52
FlushQueue.queueSizeMax,1787734320002000000,1787734380031000000,120
NonBlockingReadAction.finalizedExecutionTimeUs,1787734320002000000,1787734380031000000,2682236
NonBlockingReadAction.failedExecutionTimeUs,1787734320002000000,1787734380031000000,665
AWTEventQueue.dispatchTimeTotalNS,1787734320002000000,1787734380031000000,36231540711
AWTEventQueue.dispatchTimeMaxNs,1787734320002000000,1787734380031000000,2281701375
FlushQueue.executionTime90PNs,1787734320002000000,1787734380031000000,6979583
FlushQueue.waitingTimeMaxNs,1787734320002000000,1787734380031000000,5838471167
FlushQueue.executionTimeAvgNs,1787734320002000000,1787734380031000000,8057462.281584582
AWTEventQueue.dispatchTimeAvgNs,1787734320002000000,1787734380031000000,4875399.623250808
FlushQueue.queueSizeAvg,1787734320002000000,1787734380031000000,30.36134903640257
FlushQueue.executionTimeMaxNs,1787734320002000000,1787734380031000000,2264924159
FlushQueue.tasksExecuted,1787734320002000000,1787734380031000000,1868
FlushQueue.waitingTime90PNs,1787734320002000000,1787734380031000000,2466250751
workspaceModel.initializing.ms,1787734380031000000,1787734440028000000,3
workspaceModel.updates.precise.ms,1787734380031000000,1787734440028000000,289
workspaceModel.update.unloaded.entities.ms,1787734380031000000,1787734440028000000,0
workspaceModel.loading.from.cache.ms,1787734380031000000,1787734440028000000,302
workspaceModel.check.recursive.update.ms,1787734380031000000,1787734440028000000,2
workspaceModel.pre.handlers.ms,1787734380031000000,1787734440028000000,0
workspaceModel.replace.project.model.ms,1787734380031000000,1787734440028000000,0
workspaceModel.updates.count,1787734380031000000,1787734440028000000,5
workspaceModel.updates.ms,1787734380031000000,1787734440028000000,396
workspaceModel.collect.changes.ms,1787734380031000000,1787734440028000000,0
workspaceModel.to.snapshot.ms,1787734380031000000,1787734440028000000,11
workspaceModel.init.bridges.ms,1787734380031000000,1787734440028000000,3
workspaceModel.loading.total.ms,1787734380031000000,1787734440028000000,318
FileNameCache.queries,1787734380031000000,1787734440028000000,7306
FileNameCache.fastMisses,1787734380031000000,1787734440028000000,27
FileNameCache.totalMisses,1787734380031000000,1787734440028000000,0
JVM.maxHeapBytes,1787734380031000000,1787734440028000000,2147483648
JVM.threadCount,1787734380031000000,1787734440028000000,71
JVM.maxNativeBytes,1787734380031000000,1787734440028000000,-1
JVM.totalCpuTimeMs,1787734380031000000,1787734440028000000,37040
JVM.GC.collectionTimesMs,1787734380031000000,1787734440028000000,97
JVM.GC.collections,1787734380031000000,1787734440028000000,7
OS.loadAverage,1787734380031000000,1787734440028000000,5.15234375
JVM.usedNativeBytes,1787734380031000000,1787734440028000000,375128344
JVM.usedHeapBytes,1787734380031000000,1787734440028000000,237129224
FilePageCache.totalPageLoadsUs,1787734380031000000,1787734440028000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1787734380031000000,1787734440028000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787734380031000000,1787734440028000000,291569664
StorageLockContext.competingThreads.90P,1787734380031000000,1787734440028000000,0
DirectByteBufferAllocator.disposed,1787734380031000000,1787734440028000000,0
FilePageCache.maxCacheSizeInBytes,1787734380031000000,1787734440028000000,291569664
StorageLockContext.competingThreads.avg,1787734380031000000,1787734440028000000,0.0
DirectByteBufferAllocator.reclaimed,1787734380031000000,1787734440028000000,0
DirectByteBufferAllocator.hits,1787734380031000000,1787734440028000000,0
FilePageCache.pageFastCacheHits,1787734380031000000,1787734440028000000,10
FilePageCache.pageLoads,1787734380031000000,1787734440028000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1787734380031000000,1787734440028000000,0
StreamlinedBlobStorage.recordsAllocated,1787734380031000000,1787734440028000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1787734380031000000,1787734440028000000,0
DirectByteBufferAllocator.misses,1787734380031000000,1787734440028000000,0
FilePageCache.disposedBuffers,1787734380031000000,1787734440028000000,0
FilePageCache.pageHits,1787734380031000000,1787734440028000000,2
StorageLockContext.competingThreads.max,1787734380031000000,1787734440028000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787734380031000000,1787734440028000000,0
FilePageCache.capacityInBytes,1787734380031000000,1787734440028000000,524288000
StreamlinedBlobStorage.recordsDeleted,1787734380031000000,1787734440028000000,0
StreamlinedBlobStorage.recordsRelocated,1787734380031000000,1787734440028000000,0
FilePageCache.uncachedFileAccess,1787734380031000000,1787734440028000000,0
FilePageCache.maxRegisteredFiles,1787734380031000000,1787734440028000000,617
FilePageCache.totalPageDisposalsUs,1787734380031000000,1787734440028000000,0
Indexes.allKeys.lookupDurationAvgMs,1787734380031000000,1787734440028000000,0.0
VFSFlusher.totalContentionQuotaSpent,1787734380031000000,1787734440028000000,0
Indexes.entries.lookups,1787734380031000000,1787734440028000000,44.0
IndexesFlusher.totalFlushesRetried,1787734380031000000,1787734440028000000,0
IndexesFlusher.totalContentionQuotaSpent,1787734380031000000,1787734440028000000,0
VFSFlusher.totalFlushes,1787734380031000000,1787734440028000000,0
Indexes.stubs.lookupDuration90PMs,1787734380031000000,1787734440028000000,1.0
Indexes.allKeys.lookupDuration90PMs,1787734380031000000,1787734440028000000,0.0
Indexes.entries.lookupDurationAvgMs,1787734380031000000,1787734440028000000,1.4545454545454546
Indexes.stubs.lookupDurationMaxMs,1787734380031000000,1787734440028000000,1.0
Indexes.stubs.lookups,1787734380031000000,1787734440028000000,4.0
Indexes.entries.lookupDurationMaxMs,1787734380031000000,1787734440028000000,27.0
IndexesFlusher.totalFlushes,1787734380031000000,1787734440028000000,58
Indexes.allKeys.lookups,1787734380031000000,1787734440028000000,0.0
IndexesFlusher.totalFlushingTimeUs,1787734380031000000,1787734440028000000,695857
VFSFlusher.totalFlushingTimeUs,1787734380031000000,1787734440028000000,0
Indexes.stubs.lookupDurationAvgMs,1787734380031000000,1787734440028000000,0.25
VFSFlusher.totalFlushesRetried,1787734380031000000,1787734440028000000,0
Indexes.allKeys.lookupDurationMaxMs,1787734380031000000,1787734440028000000,0.0
Indexes.entries.lookupDuration90PMs,1787734380031000000,1787734440028000000,2.0
jps.facet.change.listener.process.change.events.ms,1787734380031000000,1787734440028000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787734380031000000,1787734440028000000,13
workspaceModel.mutableEntityStorage.remove.entity.ms,1787734380031000000,1787734440028000000,0
jps.library.entities.serializer.load.entities.ms,1787734380031000000,1787734440028000000,282
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787734380031000000,1787734440028000000,133
jps.global.get.library.ms,1787734380031000000,1787734440028000000,0
jps.save.changed.project.entities.ms,1787734380031000000,1787734440028000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1787734380031000000,1787734440028000000,295
jps.library.entities.serializer.save.entities.ms,1787734380031000000,1787734440028000000,0
workspaceModel.global.updates.count,1787734380031000000,1787734440028000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787734380031000000,1787734440028000000,1
workspaceModel.moduleBridge.before.changed.ms,1787734380031000000,1787734440028000000,0
jps.module.iml.entities.serializer.load.entities.ms,1787734380031000000,1787734440028000000,397
workspaceModel.sync.entities.ms,1787734380031000000,1787734440028000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1787734380031000000,1787734440028000000,4
jps.artifact.entities.serializer.load.entities.ms,1787734380031000000,1787734440028000000,0
jps.global.handle.before.change.events.ms,1787734380031000000,1787734440028000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787734380031000000,1787734440028000000,17
workspaceModel.moduleBridge.update.option.ms,1787734380031000000,1787734440028000000,0
workspaceModel.global.updates.ms,1787734380031000000,1787734440028000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787734380031000000,1787734440028000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1787734380031000000,1787734440028000000,0
jps.apply.loaded.storage.ms,1787734380031000000,1787734440028000000,772
jps.facet.change.listener.before.change.events.ms,1787734380031000000,1787734440028000000,0
jps.load.project.to.empty.storage.ms,1787734380031000000,1787734440028000000,835
jps.global.get.libraries.ms,1787734380031000000,1787734440028000000,4
workspaceModel.delayed.project.synchronizer.sync.ms,1787734380031000000,1787734440028000000,1669
jps.reload.project.entities.ms,1787734380031000000,1787734440028000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1787734380031000000,1787734440028000000,3
workspaceModel.global.apply.state.to.project.ms,1787734380031000000,1787734440028000000,48
workspaceModel.moduleManagerBridge.load.module.ms,1787734380031000000,1787734440028000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1787734380031000000,1787734440028000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1787734380031000000,1787734440028000000,0
jps.project.serializers.save.ms,1787734380031000000,1787734440028000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1787734380031000000,1787734440028000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787734380031000000,1787734440028000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1787734380031000000,1787734440028000000,95
workspaceModel.mutableEntityStorage.entities.ms,1787734380031000000,1787734440028000000,1
workspaceModel.load.cache.from.file.ms,1787734380031000000,1787734440028000000,300
jps.load.initial.state.ms,1787734380031000000,1787734440028000000,9
workspaceModel.mutableEntityStorage.modify.entity.ms,1787734380031000000,1787734440028000000,140
workspaceModel.moduleBridgeLoader.loading.modules.ms,1787734380031000000,1787734440028000000,862
jps.save.global.entities.ms,1787734380031000000,1787734440028000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1787734380031000000,1787734440028000000,0
workspaceModel.orphan.listener.update.ms,1787734380031000000,1787734440028000000,19
jps.global.handle.changed.events.ms,1787734380031000000,1787734440028000000,0
jps.project.serializers.load.ms,1787734380031000000,1787734440028000000,736
jps.global.initialize.library.bridges.after.loading.ms,1787734380031000000,1787734440028000000,0
jps.storage.jps.conf.reader.load.component.ms,1787734380031000000,1787734440028000000,284
workspaceModel.moduleManagerBridge.newModule.ms,1787734380031000000,1787734440028000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1787734380031000000,1787734440028000000,210
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1787734380031000000,1787734440028000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1787734380031000000,1787734440028000000,0
jps.app.storage.content.reader.load.component.ms,1787734380031000000,1787734440028000000,0
jps.global.get.library.by.name.ms,1787734380031000000,1787734440028000000,0
jps.global.initialize.library.bridges.ms,1787734380031000000,1787734440028000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787734380031000000,1787734440028000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1787734380031000000,1787734440028000000,270
jps.module.iml.entities.serializer.save.entities.ms,1787734380031000000,1787734440028000000,0
jps.facet.change.listener.init.bridge.ms,1787734380031000000,1787734440028000000,0
workspaceModel.save.cache.to.file.ms,1787734380031000000,1787734440028000000,575
jps.artifact.entities.serializer.save.entities.ms,1787734380031000000,1787734440028000000,0
AWTEventQueue.eventsDispatched,1787734380031000000,1787734440028000000,14019
NonBlockingReadAction.failedExecutionsCount,1787734380031000000,1787734440028000000,2
FlushQueue.waitingTimeAvgNs,1787734380031000000,1787734440028000000,3.581168104156064E7
AWTEventQueue.dispatchTime90PNs,1787734380031000000,1787734440028000000,2031615
FlushQueue.queueSize90P,1787734380031000000,1787734440028000000,15
NonBlockingReadAction.finalizedExecutionsCount,1787734380031000000,1787734440028000000,63
FlushQueue.queueSizeMax,1787734380031000000,1787734440028000000,56
NonBlockingReadAction.finalizedExecutionTimeUs,1787734380031000000,1787734440028000000,274770
NonBlockingReadAction.failedExecutionTimeUs,1787734380031000000,1787734440028000000,19418
AWTEventQueue.dispatchTimeTotalNS,1787734380031000000,1787734440028000000,12891942797
AWTEventQueue.dispatchTimeMaxNs,1787734380031000000,1787734440028000000,314572799
FlushQueue.executionTime90PNs,1787734380031000000,1787734440028000000,1679359
FlushQueue.waitingTimeMaxNs,1787734380031000000,1787734440028000000,545259519
FlushQueue.executionTimeAvgNs,1787734380031000000,1787734440028000000,1136747.566581849
AWTEventQueue.dispatchTimeAvgNs,1787734380031000000,1787734440028000000,918412.8499893002
FlushQueue.queueSizeAvg,1787734380031000000,1787734440028000000,4.838846480067854
FlushQueue.executionTimeMaxNs,1787734380031000000,1787734440028000000,156237823
FlushQueue.tasksExecuted,1787734380031000000,1787734440028000000,1179
FlushQueue.waitingTime90PNs,1787734380031000000,1787734440028000000,100139007
workspaceModel.initializing.ms,1787734440028000000,1787734500033000000,3
workspaceModel.updates.precise.ms,1787734440028000000,1787734500033000000,289
workspaceModel.update.unloaded.entities.ms,1787734440028000000,1787734500033000000,0
workspaceModel.loading.from.cache.ms,1787734440028000000,1787734500033000000,302
workspaceModel.check.recursive.update.ms,1787734440028000000,1787734500033000000,2
workspaceModel.pre.handlers.ms,1787734440028000000,1787734500033000000,0
workspaceModel.replace.project.model.ms,1787734440028000000,1787734500033000000,0
workspaceModel.updates.count,1787734440028000000,1787734500033000000,5
workspaceModel.updates.ms,1787734440028000000,1787734500033000000,396
workspaceModel.collect.changes.ms,1787734440028000000,1787734500033000000,0
workspaceModel.to.snapshot.ms,1787734440028000000,1787734500033000000,11
workspaceModel.init.bridges.ms,1787734440028000000,1787734500033000000,3
workspaceModel.loading.total.ms,1787734440028000000,1787734500033000000,318
FileNameCache.queries,1787734440028000000,1787734500033000000,5639
FileNameCache.fastMisses,1787734440028000000,1787734500033000000,133
FileNameCache.totalMisses,1787734440028000000,1787734500033000000,0
JVM.maxHeapBytes,1787734440028000000,1787734500033000000,2147483648
JVM.threadCount,1787734440028000000,1787734500033000000,67
JVM.maxNativeBytes,1787734440028000000,1787734500033000000,-1
JVM.totalCpuTimeMs,1787734440028000000,1787734500033000000,27029
JVM.GC.collectionTimesMs,1787734440028000000,1787734500033000000,114
JVM.GC.collections,1787734440028000000,1787734500033000000,12
OS.loadAverage,1787734440028000000,1787734500033000000,3.9169921875
JVM.usedNativeBytes,1787734440028000000,1787734500033000000,380211920
JVM.usedHeapBytes,1787734440028000000,1787734500033000000,245684712
FilePageCache.totalPageLoadsUs,1787734440028000000,1787734500033000000,7454
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1787734440028000000,1787734500033000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787734440028000000,1787734500033000000,291586048
StorageLockContext.competingThreads.90P,1787734440028000000,1787734500033000000,0
DirectByteBufferAllocator.disposed,1787734440028000000,1787734500033000000,0
FilePageCache.maxCacheSizeInBytes,1787734440028000000,1787734500033000000,291586048
StorageLockContext.competingThreads.avg,1787734440028000000,1787734500033000000,0.0
DirectByteBufferAllocator.reclaimed,1787734440028000000,1787734500033000000,0
DirectByteBufferAllocator.hits,1787734440028000000,1787734500033000000,0
FilePageCache.pageFastCacheHits,1787734440028000000,1787734500033000000,203
FilePageCache.pageLoads,1787734440028000000,1787734500033000000,2
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1787734440028000000,1787734500033000000,0
StreamlinedBlobStorage.recordsAllocated,1787734440028000000,1787734500033000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1787734440028000000,1787734500033000000,0
DirectByteBufferAllocator.misses,1787734440028000000,1787734500033000000,2
FilePageCache.disposedBuffers,1787734440028000000,1787734500033000000,0
FilePageCache.pageHits,1787734440028000000,1787734500033000000,1
StorageLockContext.competingThreads.max,1787734440028000000,1787734500033000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787734440028000000,1787734500033000000,0
FilePageCache.capacityInBytes,1787734440028000000,1787734500033000000,524288000
StreamlinedBlobStorage.recordsDeleted,1787734440028000000,1787734500033000000,0
StreamlinedBlobStorage.recordsRelocated,1787734440028000000,1787734500033000000,0
FilePageCache.uncachedFileAccess,1787734440028000000,1787734500033000000,0
FilePageCache.maxRegisteredFiles,1787734440028000000,1787734500033000000,617
FilePageCache.totalPageDisposalsUs,1787734440028000000,1787734500033000000,957
Indexes.allKeys.lookupDurationAvgMs,1787734440028000000,1787734500033000000,0.0
VFSFlusher.totalContentionQuotaSpent,1787734440028000000,1787734500033000000,0
Indexes.entries.lookups,1787734440028000000,1787734500033000000,0.0
IndexesFlusher.totalFlushesRetried,1787734440028000000,1787734500033000000,0
IndexesFlusher.totalContentionQuotaSpent,1787734440028000000,1787734500033000000,0
VFSFlusher.totalFlushes,1787734440028000000,1787734500033000000,3
Indexes.stubs.lookupDuration90PMs,1787734440028000000,1787734500033000000,0.0
Indexes.allKeys.lookupDuration90PMs,1787734440028000000,1787734500033000000,0.0
Indexes.entries.lookupDurationAvgMs,1787734440028000000,1787734500033000000,0.0
Indexes.stubs.lookupDurationMaxMs,1787734440028000000,1787734500033000000,0.0
Indexes.stubs.lookups,1787734440028000000,1787734500033000000,0.0
Indexes.entries.lookupDurationMaxMs,1787734440028000000,1787734500033000000,0.0
